time,temperature_2m,relative_humidity_2m,cloud_cover,wind_speed_10m,precipitation,surface_pressure,shortwave_radiation,hour,day_of_year
2024-09-22 00:00:00+00:00,26.4,83,97,5.4,0.0,981.8,0.0,0,266
2024-09-22 01:00:00+00:00,26.0,89,1,4.5,0.0,982.5,3.0,1,266
2024-09-22 02:00:00+00:00,27.3,86,0,5.7,0.0,983.0,91.0,2,266
2024-09-22 03:00:00+00:00,29.0,80,0,5.9,0.0,983.7,277.0,3,266
2024-09-22 04:00:00+00:00,30.1,76,0,6.9,0.0,983.9,473.0,4,266
2024-09-22 05:00:00+00:00,31.2,70,33,6.1,0.0,984.0,638.0,5,266
2024-09-22 06:00:00+00:00,31.9,66,42,6.8,0.0,983.6,700.0,6,266
2024-09-22 07:00:00+00:00,32.5,64,38,6.5,0.0,982.8,697.0,7,266
2024-09-22 08:00:00+00:00,32.8,62,37,6.3,0.0,981.5,711.0,8,266
2024-09-22 09:00:00+00:00,33.1,60,43,6.0,0.0,980.4,641.0,9,266
2024-09-22 10:00:00+00:00,33.0,59,25,6.1,0.0,979.7,493.0,10,266
2024-09-22 11:00:00+00:00,32.8,60,25,5.8,0.0,979.8,342.0,11,266
2024-09-22 12:00:00+00:00,31.7,72,14,3.3,0.0,980.0,153.0,12,266
2024-09-22 13:00:00+00:00,30.0,78,3,5.4,0.0,980.4,26.0,13,266
2024-09-22 14:00:00+00:00,29.1,80,2,6.2,0.0,980.5,0.0,14,266
2024-09-22 15:00:00+00:00,28.4,82,1,5.9,0.0,980.9,0.0,15,266
2024-09-22 16:00:00+00:00,28.0,83,0,6.9,0.0,981.2,0.0,16,266
2024-09-22 17:00:00+00:00,27.4,86,0,6.2,0.0,981.2,0.0,17,266
2024-09-22 18:00:00+00:00,26.6,90,0,6.6,0.0,981.0,0.0,18,266
2024-09-22 19:00:00+00:00,26.1,92,0,7.8,0.0,980.9,0.0,19,266
2024-09-22 20:00:00+00:00,25.8,92,0,6.8,0.0,980.5,0.0,20,266
2024-09-22 21:00:00+00:00,26.0,90,0,4.9,0.0,980.1,0.0,21,266
2024-09-22 22:00:00+00:00,25.6,92,0,5.2,0.0,980.1,0.0,22,266
2024-09-22 23:00:00+00:00,25.3,93,0,5.8,0.0,980.4,0.0,23,266
2024-09-23 00:00:00+00:00,25.1,93,0,6.5,0.0,980.8,0.0,0,267
2024-09-23 01:00:00+00:00,25.5,92,0,5.0,0.0,982.0,3.0,1,267
2024-09-23 02:00:00+00:00,26.9,88,0,4.7,0.0,983.0,93.0,2,267
2024-09-23 03:00:00+00:00,28.7,80,0,4.1,0.0,983.5,278.0,3,267
2024-09-23 04:00:00+00:00,30.3,73,0,5.5,0.0,983.9,473.0,4,267
2024-09-23 05:00:00+00:00,31.5,67,0,7.1,0.0,983.9,638.0,5,267
2024-09-23 06:00:00+00:00,32.3,65,1,7.6,0.0,983.4,753.0,6,267
2024-09-23 07:00:00+00:00,32.9,63,1,7.4,0.0,982.8,794.0,7,267
2024-09-23 08:00:00+00:00,33.2,62,4,8.0,0.0,981.6,778.0,8,267
2024-09-23 09:00:00+00:00,33.3,61,9,9.0,0.0,980.7,690.0,9,267
2024-09-23 10:00:00+00:00,33.2,61,11,10.2,0.0,979.8,545.0,10,267
2024-09-23 11:00:00+00:00,32.8,62,6,10.7,0.0,979.4,354.0,11,267
2024-09-23 12:00:00+00:00,31.6,69,0,8.7,0.0,978.7,165.0,12,267
2024-09-23 13:00:00+00:00,29.9,73,0,6.4,0.0,979.6,24.0,13,267
2024-09-23 14:00:00+00:00,28.9,78,0,5.9,0.0,979.7,0.0,14,267
2024-09-23 15:00:00+00:00,28.3,81,0,6.1,0.0,980.1,0.0,15,267
2024-09-23 16:00:00+00:00,27.5,85,0,7.6,0.0,980.4,0.0,16,267
2024-09-23 17:00:00+00:00,27.3,83,0,5.2,0.0,980.4,0.0,17,267
2024-09-23 18:00:00+00:00,26.8,85,0,4.1,0.0,980.7,0.0,18,267
2024-09-23 19:00:00+00:00,26.2,89,0,4.6,0.0,980.5,0.0,19,267
2024-09-23 20:00:00+00:00,25.9,90,0,5.2,0.0,980.3,0.0,20,267
2024-09-23 21:00:00+00:00,25.9,88,0,4.8,0.0,979.9,0.0,21,267
2024-09-23 22:00:00+00:00,25.8,89,0,5.1,0.0,979.8,0.0,22,267
2024-09-23 23:00:00+00:00,25.5,91,0,5.9,0.0,979.8,0.0,23,267
2024-09-24 00:00:00+00:00,25.2,93,0,6.0,0.0,979.9,0.0,0,268
2024-09-24 01:00:00+00:00,26.1,91,0,2.9,0.0,981.3,3.0,1,268
2024-09-24 02:00:00+00:00,27.6,87,0,2.3,0.0,981.7,90.0,2,268
2024-09-24 03:00:00+00:00,29.5,78,0,1.1,0.0,982.3,273.0,3,268
2024-09-24 04:00:00+00:00,30.9,71,0,1.0,0.0,982.5,468.0,4,268
2024-09-24 05:00:00+00:00,31.7,66,0,1.5,0.0,982.5,633.0,5,268
2024-09-24 06:00:00+00:00,32.4,63,2,1.1,0.0,982.0,747.0,6,268
2024-09-24 07:00:00+00:00,32.9,61,5,0.5,0.0,981.2,794.0,7,268
2024-09-24 08:00:00+00:00,33.3,59,18,0.7,0.0,980.1,764.0,8,268
2024-09-24 09:00:00+00:00,33.6,56,24,2.2,0.0,979.0,664.0,9,268
2024-09-24 10:00:00+00:00,33.5,56,27,3.4,0.0,978.0,506.0,10,268
2024-09-24 11:00:00+00:00,33.2,58,26,4.5,0.0,977.5,338.0,11,268
2024-09-24 12:00:00+00:00,32.0,71,39,2.9,0.0,977.5,157.0,12,268
2024-09-24 13:00:00+00:00,30.1,81,17,6.2,0.0,978.0,21.0,13,268
2024-09-24 14:00:00+00:00,29.3,83,2,6.0,0.0,978.6,0.0,14,268
2024-09-24 15:00:00+00:00,29.1,81,2,5.4,0.0,979.2,0.0,15,268
2024-09-24 16:00:00+00:00,28.7,82,1,6.9,0.0,980.0,0.0,16,268
2024-09-24 17:00:00+00:00,28.2,83,1,5.5,0.0,980.2,0.0,17,268
2024-09-24 18:00:00+00:00,27.9,84,0,5.8,0.0,980.0,0.0,18,268
2024-09-24 19:00:00+00:00,27.6,85,0,5.9,0.0,979.9,0.0,19,268
2024-09-24 20:00:00+00:00,27.4,87,53,5.6,0.0,979.7,0.0,20,268
2024-09-24 21:00:00+00:00,26.9,90,73,4.4,0.0,979.2,0.0,21,268
2024-09-24 22:00:00+00:00,26.8,92,66,6.2,0.0,979.2,0.0,22,268
2024-09-24 23:00:00+00:00,26.7,91,40,5.1,0.0,979.3,0.0,23,268
2024-09-25 00:00:00+00:00,26.4,93,28,15.5,0.1,980.3,0.0,0,269
2024-09-25 01:00:00+00:00,26.9,93,11,6.8,0.0,980.9,2.0,1,269
2024-09-25 02:00:00+00:00,27.9,91,0,7.1,0.0,981.3,84.0,2,269
2024-09-25 03:00:00+00:00,29.2,86,0,8.8,0.0,981.9,260.0,3,269
2024-09-25 04:00:00+00:00,30.4,79,16,12.8,0.1,982.5,454.0,4,269
2024-09-25 05:00:00+00:00,31.5,74,8,13.0,0.1,982.5,557.0,5,269
2024-09-25 06:00:00+00:00,32.4,66,14,11.9,0.0,982.1,641.0,6,269
2024-09-25 07:00:00+00:00,33.0,63,18,11.4,0.0,981.2,745.0,7,269
2024-09-25 08:00:00+00:00,32.8,62,20,10.0,0.0,980.0,702.0,8,269
2024-09-25 09:00:00+00:00,31.6,68,40,14.3,0.1,979.2,623.0,9,269
2024-09-25 10:00:00+00:00,31.0,75,97,11.2,0.0,978.5,449.0,10,269
2024-09-25 11:00:00+00:00,31.1,75,93,9.5,0.0,978.3,302.0,11,269
2024-09-25 12:00:00+00:00,30.5,77,89,8.5,0.0,978.4,145.0,12,269
2024-09-25 13:00:00+00:00,28.9,79,57,12.5,0.0,979.2,19.0,13,269
2024-09-25 14:00:00+00:00,28.4,82,93,14.4,0.0,979.9,0.0,14,269
2024-09-25 15:00:00+00:00,28.0,85,100,16.1,0.0,980.8,0.0,15,269
2024-09-25 16:00:00+00:00,27.5,87,100,16.0,0.0,981.5,0.0,16,269
2024-09-25 17:00:00+00:00,26.9,87,96,13.9,0.0,981.6,0.0,17,269
2024-09-25 18:00:00+00:00,26.4,88,97,13.5,0.0,981.6,0.0,18,269
2024-09-25 19:00:00+00:00,26.1,90,100,12.7,0.0,981.2,0.0,19,269
2024-09-25 20:00:00+00:00,25.9,91,100,12.4,0.0,980.9,0.0,20,269
2024-09-25 21:00:00+00:00,25.7,93,89,11.6,0.0,980.7,0.0,21,269
2024-09-25 22:00:00+00:00,25.5,94,94,10.6,0.0,980.7,0.0,22,269
2024-09-25 23:00:00+00:00,25.4,95,67,10.2,0.0,980.5,0.0,23,269
2024-09-26 00:00:00+00:00,25.3,96,67,11.2,0.0,980.7,0.0,0,270
2024-09-26 01:00:00+00:00,25.6,91,96,8.6,0.1,981.3,1.0,1,270
2024-09-26 02:00:00+00:00,26.2,90,100,11.7,0.0,981.3,54.0,2,270
2024-09-26 03:00:00+00:00,27.3,85,100,13.2,0.0,982.2,180.0,3,270
2024-09-26 04:00:00+00:00,27.9,84,100,12.3,0.1,983.0,283.0,4,270
2024-09-26 05:00:00+00:00,29.0,79,100,13.0,0.1,982.5,428.0,5,270
2024-09-26 06:00:00+00:00,29.9,74,100,12.0,0.0,982.0,495.0,6,270
2024-09-26 07:00:00+00:00,30.8,71,100,8.0,0.1,981.3,619.0,7,270
2024-09-26 08:00:00+00:00,31.0,70,100,8.5,0.0,979.9,607.0,8,270
2024-09-26 09:00:00+00:00,31.4,66,57,10.7,0.0,978.5,513.0,9,270
2024-09-26 10:00:00+00:00,31.3,66,14,8.8,0.0,977.7,470.0,10,270
2024-09-26 11:00:00+00:00,30.5,68,92,11.1,0.0,977.6,295.0,11,270
2024-09-26 12:00:00+00:00,29.8,74,88,9.1,0.0,977.9,132.0,12,270
2024-09-26 13:00:00+00:00,28.6,78,100,5.7,0.0,978.4,19.0,13,270
2024-09-26 14:00:00+00:00,28.2,79,98,8.3,0.0,979.4,0.0,14,270
2024-09-26 15:00:00+00:00,27.7,81,88,9.4,0.0,980.3,0.0,15,270
2024-09-26 16:00:00+00:00,27.5,81,78,12.1,0.0,980.8,0.0,16,270
2024-09-26 17:00:00+00:00,27.3,82,61,12.9,0.0,980.9,0.0,17,270
2024-09-26 18:00:00+00:00,26.9,83,74,11.9,0.0,980.7,0.0,18,270
