time,temperature_2m,relative_humidity_2m,cloud_cover,pressure_msl,wind_speed_10m,hour,day_of_year
2024-06-02 07:00:00+00:00,41.4,20,61,1002.6,2.8,7,154
2024-06-02 08:00:00+00:00,40.8,20,63,1002.1,14.4,8,154
2024-06-02 09:00:00+00:00,40.9,19,23,1001.1,16.1,9,154
2024-06-02 10:00:00+00:00,41.3,17,11,1000.4,17.1,10,154
2024-06-02 11:00:00+00:00,40.6,18,6,1000.2,17.4,11,154
2024-06-02 12:00:00+00:00,40.1,19,2,1000.3,13.8,12,154
2024-06-02 13:00:00+00:00,41.0,9,0,999.2,12.5,13,154
2024-06-02 14:00:00+00:00,39.2,10,2,999.5,10.7,14,154
2024-06-02 15:00:00+00:00,38.4,11,0,1000.0,13.9,15,154
2024-06-02 16:00:00+00:00,35.1,20,0,1001.2,16.6,16,154
2024-06-02 17:00:00+00:00,34.0,29,1,1001.6,18.2,17,154
2024-06-02 18:00:00+00:00,33.2,32,1,1001.6,15.5,18,154
2024-06-02 19:00:00+00:00,32.4,34,13,1001.3,15.6,19,154
2024-06-02 20:00:00+00:00,31.9,36,0,1001.0,15.7,20,154
2024-06-02 21:00:00+00:00,31.3,37,0,1000.7,15.5,21,154
2024-06-02 22:00:00+00:00,30.7,39,0,1000.7,15.1,22,154
2024-06-02 23:00:00+00:00,30.1,42,0,1001.0,16.3,23,154
2024-06-03 00:00:00+00:00,29.6,44,0,1001.7,15.6,0,155
2024-06-03 01:00:00+00:00,30.1,46,0,1002.7,14.0,1,155
2024-06-03 02:00:00+00:00,32.0,43,0,1003.2,14.1,2,155
2024-06-03 03:00:00+00:00,34.3,39,0,1003.2,14.7,3,155
2024-06-03 04:00:00+00:00,36.8,34,0,1003.3,14.9,4,155
2024-06-03 05:00:00+00:00,39.5,27,0,1002.6,16.9,5,155
2024-06-03 06:00:00+00:00,41.7,19,10,1001.8,17.5,6,155
2024-06-03 07:00:00+00:00,42.9,13,22,1001.1,17.3,7,155
2024-06-03 08:00:00+00:00,43.7,12,5,1000.1,15.3,8,155
2024-06-03 09:00:00+00:00,44.2,11,2,998.8,13.0,9,155
2024-06-03 10:00:00+00:00,44.4,11,3,997.9,14.5,10,155
2024-06-03 11:00:00+00:00,43.8,11,22,997.3,18.0,11,155
2024-06-03 12:00:00+00:00,42.9,11,7,997.0,20.2,12,155
2024-06-03 13:00:00+00:00,42.1,12,0,997.0,9.5,13,155
2024-06-03 14:00:00+00:00,37.1,16,67,997.9,8.6,14,155
2024-06-03 15:00:00+00:00,37.8,13,16,998.8,9.2,15,155
2024-06-03 16:00:00+00:00,36.7,13,2,999.3,13.1,16,155
2024-06-03 17:00:00+00:00,35.8,14,0,999.7,10.7,17,155
2024-06-03 18:00:00+00:00,33.9,17,0,999.6,8.0,18,155
2024-06-03 19:00:00+00:00,31.7,20,0,999.1,7.1,19,155
2024-06-03 20:00:00+00:00,31.3,20,0,998.8,7.2,20,155
2024-06-03 21:00:00+00:00,30.9,20,0,998.4,7.4,21,155
2024-06-03 22:00:00+00:00,31.0,20,0,998.6,11.1,22,155
2024-06-03 23:00:00+00:00,31.1,20,0,999.2,14.5,23,155
2024-06-04 00:00:00+00:00,31.2,23,0,1000.0,16.9,0,156
2024-06-04 01:00:00+00:00,31.4,29,11,1001.7,8.2,1,156
2024-06-04 02:00:00+00:00,33.9,27,3,1002.0,8.2,2,156
2024-06-04 03:00:00+00:00,36.8,22,0,1002.6,10.7,3,156
2024-06-04 04:00:00+00:00,39.2,19,0,1002.8,6.6,4,156
2024-06-04 05:00:00+00:00,40.8,16,0,1002.5,3.1,5,156
2024-06-04 06:00:00+00:00,42.1,14,30,1002.0,7.3,6,156
2024-06-04 07:00:00+00:00,42.7,14,28,1001.0,15.9,7,156
2024-06-04 08:00:00+00:00,42.8,15,21,1000.1,19.0,8,156
2024-06-04 09:00:00+00:00,43.1,16,19,999.3,19.5,9,156
2024-06-04 10:00:00+00:00,42.9,16,17,998.4,20.7,10,156
2024-06-04 11:00:00+00:00,42.6,16,31,998.0,24.1,11,156
2024-06-04 12:00:00+00:00,41.8,16,6,998.0,17.6,12,156
2024-06-04 13:00:00+00:00,41.0,14,17,998.6,13.4,13,156
2024-06-04 14:00:00+00:00,38.5,16,3,998.5,8.4,14,156
2024-06-04 15:00:00+00:00,37.6,17,0,999.0,10.4,15,156
2024-06-04 16:00:00+00:00,34.7,20,0,999.5,8.8,16,156
2024-06-04 17:00:00+00:00,33.3,22,0,1000.1,8.8,17,156
2024-06-04 18:00:00+00:00,33.2,21,0,1000.3,9.0,18,156
2024-06-04 19:00:00+00:00,33.3,20,0,1000.2,8.6,19,156
2024-06-04 20:00:00+00:00,32.0,22,0,1000.0,7.2,20,156
2024-06-04 21:00:00+00:00,30.2,25,0,999.6,8.1,21,156
2024-06-04 22:00:00+00:00,30.9,23,0,999.7,11.4,22,156
2024-06-04 23:00:00+00:00,31.5,21,0,1000.4,12.7,23,156
2024-06-05 00:00:00+00:00,31.6,22,0,1001.3,12.9,0,157
2024-06-05 01:00:00+00:00,33.5,27,0,1001.9,18.0,1,157
2024-06-05 02:00:00+00:00,35.4,27,0,1002.6,14.4,2,157
2024-06-05 03:00:00+00:00,36.6,27,0,1003.2,18.2,3,157
2024-06-05 04:00:00+00:00,38.4,28,0,1003.7,21.7,4,157
2024-06-05 05:00:00+00:00,39.7,27,4,1003.0,22.2,5,157
2024-06-05 06:00:00+00:00,41.7,21,68,1002.3,22.2,6,157
2024-06-05 07:00:00+00:00,39.3,27,20,1002.9,24.9,7,157
2024-06-05 08:00:00+00:00,40.7,22,76,1002.1,24.5,8,157
2024-06-05 09:00:00+00:00,40.3,20,34,1000.9,14.8,9,157
2024-06-05 10:00:00+00:00,40.5,21,31,1000.7,23.0,10,157
2024-06-05 11:00:00+00:00,40.3,22,19,1000.1,19.2,11,157
2024-06-05 12:00:00+00:00,39.6,23,8,999.9,14.9,12,157
2024-06-05 13:00:00+00:00,41.3,12,27,998.2,25.4,13,157
2024-06-05 14:00:00+00:00,40.6,14,19,999.0,23.1,14,157
2024-06-05 15:00:00+00:00,38.3,15,54,1000.5,10.5,15,157
2024-06-05 16:00:00+00:00,35.6,29,45,1001.3,10.4,16,157
2024-06-05 17:00:00+00:00,34.7,33,34,1001.7,8.7,17,157
2024-06-05 18:00:00+00:00,33.9,34,13,1002.0,9.7,18,157
2024-06-05 19:00:00+00:00,33.6,34,2,1001.7,10.5,19,157
2024-06-05 20:00:00+00:00,32.4,36,0,1001.4,6.8,20,157
2024-06-05 21:00:00+00:00,32.4,32,0,1001.2,8.4,21,157
2024-06-05 22:00:00+00:00,32.4,27,0,1001.5,9.1,22,157
2024-06-05 23:00:00+00:00,31.6,27,0,1001.9,10.4,23,157
2024-06-06 00:00:00+00:00,30.7,28,0,1002.5,12.3,0,158
2024-06-06 01:00:00+00:00,28.2,51,10,1005.8,12.0,1,158
2024-06-06 02:00:00+00:00,30.2,46,5,1007.4,13.8,2,158
2024-06-06 03:00:00+00:00,32.0,40,2,1007.9,11.7,3,158
2024-06-06 04:00:00+00:00,34.4,33,1,1008.3,17.8,4,158
2024-06-06 05:00:00+00:00,35.8,27,0,1007.5,10.7,5,158
2024-06-06 06:00:00+00:00,37.4,24,0,1006.6,10.4,6,158
2024-06-06 07:00:00+00:00,38.3,24,0,1005.5,10.5,7,158
2024-06-06 08:00:00+00:00,39.4,22,0,1004.4,12.3,8,158
2024-06-06 09:00:00+00:00,40.5,20,12,1003.3,12.7,9,158
2024-06-06 10:00:00+00:00,40.8,19,26,1002.2,14.0,10,158
2024-06-06 11:00:00+00:00,40.6,19,22,1001.4,17.2,11,158
2024-06-06 12:00:00+00:00,39.8,20,11,1001.1,20.0,12,158
2024-06-06 13:00:00+00:00,38.3,16,1,1001.3,15.7,13,158
2024-06-06 14:00:00+00:00,36.5,20,0,1001.4,15.8,14,158
2024-06-06 15:00:00+00:00,35.1,24,0,1002.1,15.4,15,158
2024-06-06 16:00:00+00:00,34.2,28,0,1002.6,11.3,16,158
2024-06-06 17:00:00+00:00,33.1,31,0,1002.7,8.1,17,158
2024-06-06 18:00:00+00:00,32.5,33,0,1002.6,9.1,18,158
2024-06-06 19:00:00+00:00,31.7,35,0,1002.3,8.0,19,158
2024-06-06 20:00:00+00:00,30.6,38,0,1001.8,6.5,20,158
2024-06-06 21:00:00+00:00,30.2,39,0,1001.7,7.2,21,158
2024-06-06 22:00:00+00:00,29.6,40,0,1001.7,7.5,22,158
2024-06-06 23:00:00+00:00,29.2,41,0,1002.1,8.3,23,158
2024-06-07 00:00:00+00:00,28.9,41,17,1002.7,9.5,0,159
2024-06-07 01:00:00+00:00,30.6,46,5,1003.7,11.1,1,159
2024-06-07 02:00:00+00:00,32.2,42,0,1003.8,13.1,2,159
2024-06-07 03:00:00+00:00,34.0,38,0,1004.0,13.9,3,159
2024-06-07 04:00:00+00:00,36.0,33,0,1003.9,14.3,4,159
2024-06-07 05:00:00+00:00,37.9,27,0,1003.6,16.3,5,159
2024-06-07 06:00:00+00:00,39.4,23,0,1002.9,18.8,6,159
2024-06-07 07:00:00+00:00,40.7,21,8,1001.9,20.0,7,159
2024-06-07 08:00:00+00:00,41.7,18,1,1000.8,21.1,8,159
2024-06-07 09:00:00+00:00,42.2,17,21,999.6,21.4,9,159
2024-06-07 10:00:00+00:00,42.2,16,83,998.4,22.1,10,159
2024-06-07 11:00:00+00:00,41.5,16,30,997.8,21.3,11,159
2024-06-07 12:00:00+00:00,40.9,16,3,997.7,22.4,12,159
2024-06-07 13:00:00+00:00,35.9,29,5,999.1,21.8,13,159
2024-06-07 14:00:00+00:00,35.1,29,1,999.2,15.6,14,159
2024-06-07 15:00:00+00:00,34.6,28,1,999.8,18.0,15,159
2024-06-07 16:00:00+00:00,34.0,29,0,1000.5,15.6,16,159
2024-06-07 17:00:00+00:00,33.4,30,0,1000.7,13.6,17,159
2024-06-07 18:00:00+00:00,32.4,31,2,1000.9,13.2,18,159
2024-06-07 19:00:00+00:00,31.7,32,0,1000.7,12.1,19,159
2024-06-07 20:00:00+00:00,30.9,34,0,1000.3,10.8,20,159
2024-06-07 21:00:00+00:00,30.2,35,0,1000.2,11.2,21,159
2024-06-07 22:00:00+00:00,29.7,36,0,1000.3,10.7,22,159
2024-06-07 23:00:00+00:00,29.1,37,2,1000.6,9.6,23,159
2024-06-08 00:00:00+00:00,28.3,39,41,1000.9,8.2,0,160
2024-06-08 01:00:00+00:00,29.6,42,10,1002.2,11.2,1,160
2024-06-08 02:00:00+00:00,31.5,38,0,1002.7,11.3,2,160
2024-06-08 03:00:00+00:00,34.2,33,0,1002.8,15.6,3,160
2024-06-08 04:00:00+00:00,36.7,27,17,1002.6,21.4,4,160
2024-06-08 05:00:00+00:00,38.7,20,3,1002.1,24.1,5,160
2024-06-08 06:00:00+00:00,40.1,17,100,1001.5,25.5,6,160
2024-06-08 07:00:00+00:00,39.4,18,23,1000.9,25.6,7,160
2024-06-08 08:00:00+00:00,40.0,18,72,1000.3,24.7,8,160
2024-06-08 09:00:00+00:00,40.2,18,76,999.9,24.2,9,160
2024-06-08 10:00:00+00:00,39.5,18,2,999.2,22.2,10,160
2024-06-08 11:00:00+00:00,39.6,18,5,998.1,19.3,11,160
2024-06-08 12:00:00+00:00,39.1,18,5,997.7,16.4,12,160
2024-06-08 13:00:00+00:00,38.1,21,0,998.2,12.6,13,160
2024-06-08 14:00:00+00:00,35.8,24,0,998.6,10.9,14,160
2024-06-08 15:00:00+00:00,34.2,26,0,999.4,8.0,15,160
2024-06-08 16:00:00+00:00,33.3,27,0,1000.3,13.1,16,160
2024-06-08 17:00:00+00:00,32.5,30,0,1000.4,11.3,17,160
2024-06-08 18:00:00+00:00,31.6,32,0,1000.7,10.2,18,160
2024-06-08 19:00:00+00:00,30.8,34,0,1000.7,9.7,19,160
2024-06-08 20:00:00+00:00,30.1,35,0,1000.2,9.3,20,160
2024-06-08 21:00:00+00:00,29.7,36,0,1000.2,10.5,21,160
2024-06-08 22:00:00+00:00,29.6,35,0,1000.2,11.8,22,160
2024-06-08 23:00:00+00:00,29.0,36,0,1000.4,11.1,23,160
2024-06-09 00:00:00+00:00,28.3,38,0,1000.4,9.7,0,161
2024-06-09 01:00:00+00:00,29.0,41,0,1002.0,13.0,1,161
2024-06-09 02:00:00+00:00,31.0,37,0,1002.3,12.2,2,161
2024-06-09 03:00:00+00:00,33.6,31,0,1002.7,14.0,3,161
2024-06-09 04:00:00+00:00,36.0,26,0,1002.6,17.6,4,161
2024-06-09 05:00:00+00:00,37.9,21,0,1002.2,19.4,5,161
2024-06-09 06:00:00+00:00,39.5,18,0,1001.6,18.3,6,161
2024-06-09 07:00:00+00:00,40.9,15,0,1000.7,18.2,7,161
2024-06-09 08:00:00+00:00,41.8,13,10,999.6,18.7,8,161
2024-06-09 09:00:00+00:00,42.2,12,3,998.8,19.2,9,161
2024-06-09 10:00:00+00:00,42.2,11,2,998.1,19.5,10,161
2024-06-09 11:00:00+00:00,41.7,11,1,997.8,19.8,11,161
2024-06-09 12:00:00+00:00,41.0,11,1,997.3,17.8,12,161
2024-06-09 13:00:00+00:00,39.4,9,0,998.1,11.4,13,161
2024-06-09 14:00:00+00:00,36.2,12,0,998.4,8.5,14,161
2024-06-09 15:00:00+00:00,34.9,13,0,999.0,8.4,15,161
2024-06-09 16:00:00+00:00,33.1,15,0,999.8,7.2,16,161
2024-06-09 17:00:00+00:00,31.9,17,0,1000.1,7.9,17,161
2024-06-09 18:00:00+00:00,31.7,17,0,1000.3,7.9,18,161
2024-06-09 19:00:00+00:00,31.3,17,0,1000.2,10.2,19,161
2024-06-09 20:00:00+00:00,30.5,18,0,1000.0,9.4,20,161
2024-06-09 21:00:00+00:00,29.8,20,0,1000.0,8.0,21,161
2024-06-09 22:00:00+00:00,29.3,21,0,1000.0,7.8,22,161
2024-06-09 23:00:00+00:00,28.7,23,0,1000.2,7.4,23,161
2024-06-10 00:00:00+00:00,27.9,25,0,1000.7,6.9,0,162
2024-06-10 01:00:00+00:00,29.2,29,1,1001.5,9.1,1,162
2024-06-10 02:00:00+00:00,31.1,27,0,1002.1,11.6,2,162
2024-06-10 03:00:00+00:00,33.8,24,1,1002.5,10.1,3,162
2024-06-10 04:00:00+00:00,36.5,21,0,1002.3,10.3,4,162
2024-06-10 05:00:00+00:00,38.8,18,2,1002.0,11.6,5,162
2024-06-10 06:00:00+00:00,40.5,15,7,1001.6,14.2,6,162
2024-06-10 07:00:00+00:00,41.8,13,0,1000.8,16.0,7,162
2024-06-10 08:00:00+00:00,42.7,13,0,999.7,18.7,8,162
2024-06-10 09:00:00+00:00,43.0,13,2,998.9,21.1,9,162
2024-06-10 10:00:00+00:00,42.7,13,8,998.3,22.2,10,162
2024-06-10 11:00:00+00:00,42.2,13,4,998.2,21.7,11,162
2024-06-10 12:00:00+00:00,41.5,14,14,998.1,20.2,12,162
2024-06-10 13:00:00+00:00,40.4,14,12,998.6,18.2,13,162
2024-06-10 14:00:00+00:00,38.5,15,9,998.9,16.4,14,162
2024-06-10 15:00:00+00:00,37.0,16,47,999.4,13.1,15,162
2024-06-10 16:00:00+00:00,36.2,17,52,999.7,12.6,16,162
2024-06-10 17:00:00+00:00,35.5,18,77,1000.2,13.4,17,162
2024-06-10 18:00:00+00:00,34.6,19,72,1000.2,13.1,18,162
2024-06-10 19:00:00+00:00,33.7,19,2,1000.0,10.3,19,162
2024-06-10 20:00:00+00:00,32.3,20,9,999.5,8.1,20,162
2024-06-10 21:00:00+00:00,31.5,21,0,999.1,8.0,21,162
2024-06-10 22:00:00+00:00,30.4,23,0,999.3,8.6,22,162
2024-06-10 23:00:00+00:00,29.4,25,0,999.7,6.8,23,162
2024-06-11 00:00:00+00:00,28.9,27,0,1000.1,8.3,0,163
2024-06-11 01:00:00+00:00,29.9,33,1,1001.7,10.4,1,163
2024-06-11 02:00:00+00:00,32.0,30,4,1002.0,9.4,2,163
2024-06-11 03:00:00+00:00,34.7,26,0,1002.1,11.2,3,163
2024-06-11 04:00:00+00:00,37.3,22,20,1002.1,10.5,4,163
2024-06-11 05:00:00+00:00,39.2,20,39,1001.7,10.7,5,163
2024-06-11 06:00:00+00:00,40.8,17,37,1001.1,11.8,6,163
2024-06-11 07:00:00+00:00,42.1,15,20,1000.4,13.0,7,163
2024-06-11 08:00:00+00:00,43.0,13,44,999.3,16.5,8,163
2024-06-11 09:00:00+00:00,43.2,12,41,998.5,17.9,9,163
2024-06-11 10:00:00+00:00,43.1,12,15,997.8,20.0,10,163
2024-06-11 11:00:00+00:00,42.6,11,3,997.4,19.5,11,163
2024-06-11 12:00:00+00:00,41.8,11,1,996.8,18.7,12,163
2024-06-11 13:00:00+00:00,40.5,13,15,997.5,10.4,13,163
2024-06-11 14:00:00+00:00,37.5,15,2,997.8,7.5,14,163
2024-06-11 15:00:00+00:00,36.5,16,0,998.3,8.8,15,163
2024-06-11 16:00:00+00:00,34.6,17,0,998.8,7.7,16,163
2024-06-11 17:00:00+00:00,34.1,18,0,999.3,8.3,17,163
2024-06-11 18:00:00+00:00,32.4,20,0,999.2,8.4,18,163
2024-06-11 19:00:00+00:00,31.6,21,0,998.9,8.1,19,163
2024-06-11 20:00:00+00:00,30.7,23,0,998.8,7.2,20,163
2024-06-11 21:00:00+00:00,30.3,23,0,998.8,6.1,21,163
2024-06-11 22:00:00+00:00,29.7,24,0,999.2,7.7,22,163
2024-06-11 23:00:00+00:00,29.1,25,0,999.5,7.7,23,163
2024-06-12 00:00:00+00:00,28.8,26,0,999.8,7.2,0,164
2024-06-12 01:00:00+00:00,30.7,29,0,1001.2,11.5,1,164
2024-06-12 02:00:00+00:00,32.8,26,0,1001.8,11.3,2,164
2024-06-12 03:00:00+00:00,36.0,22,0,1002.1,13.7,3,164
2024-06-12 04:00:00+00:00,38.8,18,0,1002.1,15.4,4,164
2024-06-12 05:00:00+00:00,40.6,16,0,1001.8,16.2,5,164
2024-06-12 06:00:00+00:00,42.0,14,0,1001.1,15.9,6,164
2024-06-12 07:00:00+00:00,43.2,12,0,1000.2,16.0,7,164
2024-06-12 08:00:00+00:00,43.9,11,2,999.4,17.1,8,164
2024-06-12 09:00:00+00:00,44.1,10,7,998.5,16.4,9,164
2024-06-12 10:00:00+00:00,44.1,10,3,997.5,18.2,10,164
2024-06-12 11:00:00+00:00,44.0,10,1,996.7,16.7,11,164
2024-06-12 12:00:00+00:00,43.4,10,0,996.0,16.3,12,164
2024-06-12 13:00:00+00:00,41.0,13,2,996.5,5.6,13,164
2024-06-12 14:00:00+00:00,37.4,16,0,996.8,8.0,14,164
2024-06-12 15:00:00+00:00,36.9,15,1,997.4,8.8,15,164
2024-06-12 16:00:00+00:00,36.6,15,0,998.4,13.2,16,164
2024-06-12 17:00:00+00:00,36.0,15,0,998.7,12.8,17,164
2024-06-12 18:00:00+00:00,35.1,16,0,998.5,8.2,18,164
2024-06-12 19:00:00+00:00,33.4,18,0,998.6,12.2,19,164
2024-06-12 20:00:00+00:00,32.6,19,0,998.5,11.2,20,164
2024-06-12 21:00:00+00:00,31.6,21,0,998.5,10.9,21,164
2024-06-12 22:00:00+00:00,30.9,21,0,998.5,11.9,22,164
2024-06-12 23:00:00+00:00,30.5,21,0,999.4,13.7,23,164
2024-06-13 00:00:00+00:00,29.6,23,0,999.9,9.9,0,165
2024-06-13 01:00:00+00:00,32.6,38,0,1000.6,16.7,1,165
2024-06-13 02:00:00+00:00,34.4,36,1,1000.8,20.2,2,165
2024-06-13 03:00:00+00:00,36.3,31,1,1000.7,26.6,3,165
2024-06-13 04:00:00+00:00,38.4,27,2,1000.6,28.1,4,165
2024-06-13 05:00:00+00:00,40.3,22,0,1000.3,26.1,5,165
2024-06-13 06:00:00+00:00,42.2,18,18,999.5,24.8,6,165
2024-06-13 07:00:00+00:00,43.8,15,2,998.5,22.3,7,165
2024-06-13 08:00:00+00:00,44.7,11,14,997.3,21.8,8,165
2024-06-13 09:00:00+00:00,44.9,11,10,996.3,20.7,9,165
2024-06-13 10:00:00+00:00,44.7,11,3,995.3,22.0,10,165
2024-06-13 11:00:00+00:00,44.0,11,1,994.7,23.4,11,165
2024-06-13 12:00:00+00:00,43.2,12,2,994.8,23.3,12,165
2024-06-13 13:00:00+00:00,41.4,13,30,995.7,13.7,13,165
2024-06-13 14:00:00+00:00,38.9,16,1,996.1,11.9,14,165
2024-06-13 15:00:00+00:00,37.7,17,0,996.6,14.6,15,165
2024-06-13 16:00:00+00:00,36.6,21,5,997.3,16.2,16,165
2024-06-13 17:00:00+00:00,35.7,24,1,997.8,15.1,17,165
2024-06-13 18:00:00+00:00,35.2,24,3,998.0,17.3,18,165
2024-06-13 19:00:00+00:00,35.0,26,4,997.8,18.1,19,165
2024-06-13 20:00:00+00:00,34.6,27,0,997.3,18.0,20,165
2024-06-13 21:00:00+00:00,34.1,27,0,997.3,20.8,21,165
2024-06-13 22:00:00+00:00,34.2,26,0,997.5,22.8,22,165
2024-06-13 23:00:00+00:00,33.6,27,0,997.9,22.0,23,165
2024-06-14 00:00:00+00:00,32.8,29,0,998.5,20.2,0,166
2024-06-14 01:00:00+00:00,33.7,30,4,998.5,20.7,1,166
2024-06-14 02:00:00+00:00,35.0,30,3,999.1,22.7,2,166
2024-06-14 03:00:00+00:00,36.6,31,0,999.3,26.7,3,166
2024-06-14 04:00:00+00:00,38.1,32,13,999.6,31.5,4,166
2024-06-14 05:00:00+00:00,39.7,29,36,999.3,31.4,5,166
2024-06-14 06:00:00+00:00,40.6,27,32,998.7,30.1,6,166
2024-06-14 07:00:00+00:00,42.0,24,3,997.9,29.7,7,166
2024-06-14 08:00:00+00:00,43.1,20,39,997.0,24.6,8,166
2024-06-14 09:00:00+00:00,43.3,18,39,996.6,19.3,9,166
2024-06-14 10:00:00+00:00,43.4,17,21,995.9,19.4,10,166
2024-06-14 11:00:00+00:00,43.2,17,29,995.5,22.0,11,166
2024-06-14 12:00:00+00:00,42.0,19,25,995.4,25.4,12,166
2024-06-14 13:00:00+00:00,37.4,32,98,997.1,21.1,13,166
2024-06-14 14:00:00+00:00,36.5,34,57,997.3,16.5,14,166
2024-06-14 15:00:00+00:00,36.0,35,89,997.6,20.2,15,166
2024-06-14 16:00:00+00:00,35.7,35,0,998.1,16.4,16,166
2024-06-14 17:00:00+00:00,35.0,35,0,998.3,16.9,17,166
2024-06-14 18:00:00+00:00,34.4,35,0,998.5,18.0,18,166
2024-06-14 19:00:00+00:00,33.8,36,0,998.5,17.8,19,166
2024-06-14 20:00:00+00:00,33.6,35,0,998.1,18.4,20,166
2024-06-14 21:00:00+00:00,33.5,34,0,998.1,17.3,21,166
2024-06-14 22:00:00+00:00,33.1,33,0,998.3,19.1,22,166
2024-06-14 23:00:00+00:00,32.8,32,0,998.5,20.2,23,166
2024-06-15 00:00:00+00:00,32.2,34,0,999.0,19.4,0,167
2024-06-15 01:00:00+00:00,32.8,39,0,999.6,20.2,1,167
2024-06-15 02:00:00+00:00,34.1,37,0,1000.1,21.7,2,167
2024-06-15 03:00:00+00:00,35.8,34,0,1000.2,24.4,3,167
2024-06-15 04:00:00+00:00,37.7,31,0,999.9,27.1,4,167
2024-06-15 05:00:00+00:00,39.5,28,0,999.6,28.3,5,167
2024-06-15 06:00:00+00:00,41.0,25,0,999.0,27.4,6,167
2024-06-15 07:00:00+00:00,42.4,21,7,998.4,25.3,7,167
2024-06-15 08:00:00+00:00,43.0,18,8,997.6,23.5,8,167
2024-06-15 09:00:00+00:00,43.3,17,17,996.8,21.3,9,167
2024-06-15 10:00:00+00:00,43.3,17,10,996.1,20.3,10,167
2024-06-15 11:00:00+00:00,43.2,16,8,995.6,19.6,11,167
2024-06-15 12:00:00+00:00,42.7,17,6,995.1,20.5,12,167
2024-06-15 13:00:00+00:00,41.4,18,4,995.2,17.4,13,167
2024-06-15 14:00:00+00:00,39.5,20,2,995.5,12.9,14,167
2024-06-15 15:00:00+00:00,38.1,23,0,996.3,11.9,15,167
2024-06-15 16:00:00+00:00,37.1,25,2,997.1,11.2,16,167
2024-06-15 17:00:00+00:00,36.2,26,0,997.5,10.4,17,167
2024-06-15 18:00:00+00:00,35.3,28,0,997.8,10.7,18,167
2024-06-15 19:00:00+00:00,34.7,30,0,997.8,11.0,19,167
2024-06-15 20:00:00+00:00,33.6,32,0,997.8,12.9,20,167
2024-06-15 21:00:00+00:00,33.4,31,0,997.8,15.9,21,167
2024-06-15 22:00:00+00:00,33.2,32,0,998.2,15.9,22,167
2024-06-15 23:00:00+00:00,32.8,32,0,998.5,16.2,23,167
2024-06-16 00:00:00+00:00,32.8,30,0,999.0,16.9,0,168
2024-06-16 01:00:00+00:00,33.3,36,0,1000.0,14.9,1,168
2024-06-16 02:00:00+00:00,35.1,33,0,1000.4,17.3,2,168
2024-06-16 03:00:00+00:00,37.1,32,0,1000.4,21.9,3,168
2024-06-16 04:00:00+00:00,38.9,30,0,1000.3,24.3,4,168
2024-06-16 05:00:00+00:00,40.5,28,0,1000.4,25.1,5,168
2024-06-16 06:00:00+00:00,42.0,25,11,999.8,24.0,6,168
2024-06-16 07:00:00+00:00,43.1,20,11,998.9,23.0,7,168
2024-06-16 08:00:00+00:00,43.7,18,14,998.1,23.0,8,168
2024-06-16 09:00:00+00:00,44.0,17,15,997.0,22.1,9,168
2024-06-16 10:00:00+00:00,44.1,17,19,996.2,23.3,10,168
2024-06-16 11:00:00+00:00,43.6,17,12,995.9,23.2,11,168
2024-06-16 12:00:00+00:00,43.0,17,6,995.5,23.2,12,168
2024-06-16 13:00:00+00:00,42.3,17,1,995.7,19.1,13,168
2024-06-16 14:00:00+00:00,40.5,19,1,996.3,14.5,14,168
2024-06-16 15:00:00+00:00,39.2,20,1,996.9,13.3,15,168
2024-06-16 16:00:00+00:00,37.8,22,1,997.6,10.0,16,168
2024-06-16 17:00:00+00:00,36.4,24,1,998.1,10.6,17,168
2024-06-16 18:00:00+00:00,36.0,25,0,998.2,10.9,18,168
2024-06-16 19:00:00+00:00,35.4,26,0,998.0,11.5,19,168
2024-06-16 20:00:00+00:00,34.9,27,1,997.5,11.9,20,168
2024-06-16 21:00:00+00:00,34.6,27,0,997.6,13.7,21,168
2024-06-16 22:00:00+00:00,34.6,29,0,997.8,16.9,22,168
2024-06-16 23:00:00+00:00,34.2,31,0,998.3,17.1,23,168
2024-06-17 00:00:00+00:00,33.7,34,0,998.8,17.8,0,169
2024-06-17 01:00:00+00:00,34.3,36,1,999.7,19.1,1,169
2024-06-17 02:00:00+00:00,36.0,34,0,1000.2,19.9,2,169
2024-06-17 03:00:00+00:00,37.8,31,0,1000.5,23.9,3,169
2024-06-17 04:00:00+00:00,39.2,28,0,1000.6,25.5,4,169
2024-06-17 05:00:00+00:00,40.9,26,0,1000.1,26.4,5,169
2024-06-17 06:00:00+00:00,42.2,24,0,999.8,26.1,6,169
2024-06-17 07:00:00+00:00,43.4,22,23,999.2,26.1,7,169
2024-06-17 08:00:00+00:00,43.6,21,13,998.2,26.5,8,169
2024-06-17 09:00:00+00:00,44.0,20,14,997.4,26.8,9,169
2024-06-17 10:00:00+00:00,43.9,20,13,996.6,26.6,10,169
2024-06-17 11:00:00+00:00,43.6,20,24,996.1,26.1,11,169
2024-06-17 12:00:00+00:00,43.1,20,12,995.5,24.6,12,169
2024-06-17 13:00:00+00:00,43.1,16,27,995.2,20.0,13,169
2024-06-17 14:00:00+00:00,41.3,18,10,995.8,15.5,14,169
2024-06-17 15:00:00+00:00,39.4,20,11,996.5,10.1,15,169
2024-06-17 16:00:00+00:00,38.0,22,27,997.1,9.4,16,169
2024-06-17 17:00:00+00:00,37.2,23,24,997.7,10.9,17,169
2024-06-17 18:00:00+00:00,36.5,23,17,997.6,10.9,18,169
