user_id,day_type,transport_mode,distance_km,electricity_kwh,renewable_usage_pct,food_type,screen_time_hours,waste_generated_kg,eco_actions,carbon_footprint_kg,carbon_impact_level,unfccc_opportunity,cbd_opportunity,unccd_opportunity
123,Weekend,Bike,0.84,5.37,25,Non-Veg,6.7,0.95,3,8.74,Medium,0.35740000000000005,0.7210000000000001,0.566
123,Weekday,Car,12.54,7.01,0,Non-Veg,2.9,0.65,2,13.86,High,0.6137833333333333,0.667,0.482
123,Weekend,Bus,10.09,5.11,25,Non-Veg,5.8,0.76,2,9.56,Medium,0.4634916666666667,0.6868000000000001,0.5127999999999999
123,Weekend,Bike,6.66,3.75,75,Veg,7.8,0.63,1,3.13,Low,0.27075,0.11340000000000001,0.17639999999999997
123,Weekend,Car,9.37,5.83,75,Veg,6.1,0.7,2,5.2,Low,0.3808916666666667,0.126,0.19599999999999998
123,Weekday,Car,10.32,6.44,0,Mixed,7.8,0.59,1,11.26,High,0.5651333333333335,0.1062,0.16519999999999999
124,Weekend,Bus,10.9,2.86,0,Mixed,7.6,0.36,0,7.14,Medium,0.4411166666666667,0.0648,0.1008
124,Weekend,Bike,6.08,2.0,75,Mixed,3.7,0.45,4,2.85,Low,0.1993333333333333,0.081,0.126
124,Weekday,EV,9.42,3.91,0,Non-Veg,8.9,0.99,1,9.87,Medium,0.4611166666666667,0.7282000000000001,0.5771999999999999
124,Weekend,Car,1.07,5.92,25,Non-Veg,6.1,0.73,0,10.24,Medium,0.3804416666666667,0.6814,0.5044
124,Weekend,EV,5.21,7.26,50,Mixed,7.5,0.1,1,6.4,Medium,0.43132500000000007,0.018000000000000002,0.027999999999999997
124,Weekday,EV,17.81,2.87,0,Non-Veg,3.4,0.7,2,8.61,Medium,0.5278583333333333,0.676,0.496
124,Weekday,Bus,11.86,2.32,75,Mixed,3.7,0.48,4,3.91,Low,0.28331666666666666,0.0864,0.1344
125,Weekend,EV,7.09,5.21,0,Non-Veg,5.5,0.75,1,10.55,Medium,0.47965833333333335,0.685,0.51
125,Weekday,Bike,10.5,5.8,25,Non-Veg,3.3,0.86,2,9.29,Medium,0.49391666666666667,0.7048000000000001,0.5408
125,Weekday,EV,8.64,9.19,50,Non-Veg,5.0,1.25,0,11.12,High,0.5449666666666667,0.775,0.6499999999999999
125,Weekday,EV,11.07,9.14,0,Mixed,2.6,1.13,0,12.79,High,0.6735083333333334,0.20339999999999997,0.31639999999999996
125,Weekend,Bike,6.9,7.91,0,Non-Veg,4.5,1.05,0,13.24,High,0.5762833333333334,0.7390000000000001,0.594
125,Weekday,Bike,13.28,7.74,0,Non-Veg,3.4,0.76,2,11.96,High,0.6498,0.6868000000000001,0.5127999999999999
125,Weekday,Bike,13.94,6.42,25,Veg,7.0,0.78,0,6.89,Medium,0.55965,0.14040000000000002,0.21839999999999998
126,Weekday,Bus,15.07,6.39,25,Mixed,8.4,0.62,0,9.39,Medium,0.572675,0.1116,0.1736
126,Weekend,Walk,10.15,6.23,25,Mixed,5.4,0.67,2,7.34,Medium,0.5053083333333334,0.12060000000000001,0.1876
126,Weekday,Walk,10.7,9.65,0,Veg,5.4,0.62,3,9.45,Medium,0.6875833333333334,0.1116,0.1736
126,Weekend,Walk,7.41,5.22,0,Mixed,8.5,0.9,0,8.85,Medium,0.484025,0.162,0.252
126,Weekend,Bike,9.3,9.81,50,Mixed,2.7,0.51,2,7.33,Medium,0.5759500000000001,0.0918,0.14279999999999998
126,Weekday,Bike,12.3,8.44,25,Mixed,4.2,1.03,1,9.52,Medium,0.6132166666666667,0.1854,0.2884
126,Weekday,Bike,14.25,7.99,0,Veg,8.0,0.91,1,9.24,Medium,0.6710916666666666,0.1638,0.2548
127,Weekday,Bus,16.04,4.99,25,Veg,7.2,0.58,2,6.25,Medium,0.5334666666666668,0.1044,0.1624
127,Weekday,Bus,8.31,2.21,25,Veg,7.5,0.59,1,4.34,Low,0.33490833333333336,0.1062,0.16519999999999999
127,Weekday,Bike,12.65,6.41,25,Veg,5.5,0.83,1,6.54,Medium,0.5431583333333334,0.1494,0.2324
127,Weekday,Car,20.28,5.88,25,Mixed,2.9,0.5,3,10.77,Medium,0.6191,0.09,0.13999999999999999
127,Weekday,EV,12.23,3.05,0,Veg,8.5,0.48,1,5.16,Low,0.46470833333333333,0.0864,0.1344
127,Weekday,Walk,9.05,4.69,0,Non-Veg,3.9,0.88,1,10.0,Medium,0.4850916666666667,0.7084,0.5464
127,Weekday,Bus,16.72,8.68,50,Mixed,8.6,0.48,1,8.57,Medium,0.6272666666666666,0.0864,0.1344
128,Weekend,EV,4.49,7.51,0,Veg,5.1,1.02,0,9.56,Medium,0.5314916666666667,0.1836,0.28559999999999997
128,Weekend,Car,0.5,8.69,25,Veg,6.3,0.97,3,7.42,Medium,0.4748833333333334,0.1746,0.27159999999999995
128,Weekend,Car,9.41,4.45,0,Non-Veg,6.7,0.95,1,11.87,High,0.4807916666666667,0.7210000000000001,0.566
128,Weekend,Bike,7.45,8.28,75,Non-Veg,3.9,0.84,1,7.81,Medium,0.44672500000000004,0.7012,0.5352
128,Weekend,Car,8.57,4.78,0,Mixed,6.7,0.82,0,10.21,Medium,0.4823916666666667,0.1476,0.22959999999999997
128,Weekend,EV,4.21,5.51,25,Non-Veg,4.5,0.93,1,9.77,Medium,0.40465833333333334,0.7174,0.5604
128,Weekday,Bus,11.79,9.54,0,Veg,2.7,0.86,2,11.0,Medium,0.697175,0.1548,0.2408
129,Weekday,Car,13.35,2.61,0,Mixed,5.5,0.16,3,7.43,Medium,0.462575,0.028800000000000003,0.04479999999999999
129,Weekend,EV,7.47,4.36,0,Veg,8.8,0.32,0,6.26,Medium,0.4532416666666667,0.057600000000000005,0.08959999999999999
129,Weekday,EV,2.92,4.02,50,Veg,2.9,0.18,1,3.58,Low,0.28390000000000004,0.0324,0.0504
129,Weekend,Bus,3.95,6.13,0,Veg,8.8,0.38,1,7.4,Medium,0.4741416666666667,0.0684,0.10639999999999998
129,Weekend,Car,3.65,4.06,100,Mixed,2.3,0.37,1,4.31,Low,0.19449166666666667,0.0666,0.1036
129,Weekend,EV,13.9,2.0,50,Non-Veg,2.5,1.08,0,8.17,Medium,0.34708333333333335,0.7444000000000001,0.6024
129,Weekend,Car,8.79,2.89,0,Veg,6.0,0.6,2,6.14,Medium,0.41584166666666667,0.10800000000000001,0.16799999999999998
130,Weekend,Bus,4.58,5.87,75,Non-Veg,4.8,1.01,2,7.48,Medium,0.32248333333333334,0.7318,0.5828
130,Weekday,EV,10.68,2.0,25,Mixed,6.9,0.55,0,5.82,Low,0.35683333333333334,0.099,0.154
130,Weekend,Bus,7.77,10.62,0,Non-Veg,7.3,0.54,2,14.67,High,0.686525,0.6472,0.4512
130,Weekend,Bus,7.52,6.29,25,Non-Veg,5.8,0.57,1,10.26,Medium,0.47463333333333335,0.6526000000000001,0.4596
130,Weekday,Walk,16.77,2.72,75,Veg,6.7,0.65,1,2.94,Low,0.35935833333333334,0.11700000000000002,0.182
130,Weekend,EV,2.22,5.51,0,Veg,5.7,0.9,0,7.69,Medium,0.42978333333333335,0.162,0.252
130,Weekend,Bus,0.5,2.79,100,Veg,5.9,0.54,1,2.28,Low,0.10855000000000002,0.09720000000000001,0.1512
131,Weekend,Walk,13.45,2.84,0,Non-Veg,7.7,0.18,0,8.04,Medium,0.47225833333333334,0.5824,0.3504
131,Weekday,EV,13.16,2.56,0,Non-Veg,6.8,0.69,1,8.55,Medium,0.4583666666666667,0.6742,0.49319999999999997
131,Weekday,Walk,7.09,3.48,50,Mixed,8.8,0.6,1,5.25,Low,0.316225,0.10800000000000001,0.16799999999999998
131,Weekday,Bus,7.21,5.84,25,Non-Veg,5.8,0.42,1,9.77,Medium,0.4542583333333334,0.6256,0.41759999999999997
131,Weekend,Walk,6.97,3.69,0,Non-Veg,6.8,0.25,1,8.43,Medium,0.422425,0.5950000000000001,0.37
131,Weekend,Car,0.5,4.0,50,Veg,6.7,0.4,0,4.23,Low,0.2529166666666667,0.07200000000000001,0.11199999999999999
131,Weekend,Car,0.5,4.22,0,Non-Veg,2.2,0.5,0,9.66,Medium,0.3609833333333333,0.64,0.43999999999999995
132,Weekday,Car,12.87,5.81,0,Mixed,2.9,0.43,1,11.08,High,0.5739083333333332,0.0774,0.1204
132,Weekday,EV,13.95,8.39,0,Veg,6.6,0.63,1,9.79,Medium,0.6820083333333333,0.11340000000000001,0.17639999999999997
132,Weekday,EV,7.94,6.97,100,Veg,6.3,0.66,1,2.71,Low,0.35481666666666667,0.11880000000000002,0.1848
132,Weekend,Walk,5.43,2.17,25,Mixed,8.4,0.33,2,4.43,Low,0.29744166666666666,0.05940000000000001,0.0924
132,Weekend,Bus,0.5,2.38,75,Mixed,2.3,0.82,2,4.22,Low,0.14351666666666668,0.1476,0.22959999999999997
132,Weekday,Walk,20.37,5.14,0,Mixed,8.1,0.21,0,7.97,Medium,0.6430916666666666,0.0378,0.0588
132,Weekday,Car,9.3,4.89,25,Mixed,6.8,0.1,2,7.78,Medium,0.44555000000000006,0.018000000000000002,0.027999999999999997
133,Weekday,Car,11.06,5.5,0,Non-Veg,6.0,0.96,2,12.68,High,0.5399166666666667,0.7228000000000001,0.5688
133,Weekday,Bike,7.6,7.4,75,Non-Veg,4.9,0.62,1,7.36,Medium,0.4163333333333334,0.6616000000000001,0.4736
133,Weekend,EV,7.01,5.49,75,Mixed,4.0,0.98,0,6.08,Medium,0.338925,0.1764,0.2744
133,Weekday,Walk,9.29,7.29,25,Non-Veg,7.1,0.37,1,10.02,Medium,0.533425,0.6166,0.40359999999999996
133,Weekend,Walk,10.98,11.12,50,Veg,3.8,0.83,3,6.36,Medium,0.6449833333333334,0.1494,0.2324
133,Weekday,Bus,5.82,4.11,0,Mixed,2.4,0.53,2,7.17,Medium,0.42345000000000005,0.09540000000000001,0.1484
133,Weekday,Bike,14.81,6.16,50,Mixed,8.6,1.18,1,7.04,Medium,0.5109916666666667,0.2124,0.33039999999999997
134,Weekday,Walk,8.1,5.88,25,Mixed,7.7,0.4,2,6.8,Medium,0.46685,0.07200000000000001,0.11199999999999999
134,Weekend,Car,6.01,9.07,75,Mixed,8.4,0.66,1,7.01,Medium,0.45769166666666666,0.11880000000000002,0.1848
134,Weekend,Bus,4.49,6.35,50,Mixed,8.4,0.44,2,6.19,Medium,0.3889583333333333,0.0792,0.1232
134,Weekend,EV,13.97,6.53,25,Non-Veg,7.1,0.52,0,10.7,Medium,0.5640583333333333,0.6436000000000001,0.4456
134,Weekend,Car,6.16,6.72,75,Mixed,2.8,0.83,1,6.77,Medium,0.3734,0.1494,0.2324
134,Weekend,Bike,9.75,3.62,0,Non-Veg,6.1,0.62,1,8.81,Medium,0.45460833333333334,0.6616000000000001,0.4736
134,Weekday,Bus,14.56,3.12,0,Veg,4.2,0.91,0,6.81,Medium,0.4964,0.1638,0.2548
135,Weekend,Walk,0.5,6.4,25,Mixed,4.2,1.09,1,8.34,Medium,0.3909166666666667,0.1962,0.3052
135,Weekday,Car,11.25,7.7,50,Veg,8.2,1.26,2,8.23,Medium,0.5229583333333334,0.22680000000000003,0.35279999999999995
135,Weekend,Car,15.97,6.95,0,Non-Veg,8.9,0.81,1,15.12,High,0.6544583333333334,0.6958000000000001,0.5267999999999999
135,Weekday,Bike,12.47,3.91,25,Veg,3.8,0.75,0,5.31,Low,0.4492416666666667,0.135,0.20999999999999996
135,Weekend,Bus,6.6,10.98,0,Veg,4.2,0.73,0,12.4,High,0.6851,0.13140000000000002,0.2044
135,Weekend,EV,6.61,8.92,50,Mixed,6.7,1.03,2,7.86,Medium,0.5096916666666668,0.1854,0.2884
135,Weekday,Walk,17.18,8.47,25,Mixed,4.5,1.04,2,9.16,Medium,0.6753166666666667,0.1872,0.2912
136,Weekend,Bike,0.63,8.76,25,Veg,5.6,0.85,3,7.2,Medium,0.4790750000000001,0.153,0.238
136,Weekday,EV,21.28,8.06,25,Non-Veg,2.7,0.97,1,12.07,High,0.7115333333333335,0.7246,0.5715999999999999
136,Weekday,Car,15.3,6.36,25,Veg,8.6,0.92,1,9.83,Medium,0.5744500000000001,0.16560000000000002,0.2576
136,Weekday,EV,7.71,9.32,0,Non-Veg,9.0,0.96,1,14.2,High,0.6381083333333333,0.7228000000000001,0.5688
136,Weekend,Walk,11.12,7.07,50,Mixed,5.8,0.72,1,6.86,Medium,0.4982333333333333,0.1296,0.2016
136,Weekend,Walk,0.81,5.79,25,Non-Veg,2.5,0.79,3,8.8,Medium,0.372425,0.6922,0.5212
136,Weekday,Walk,15.09,7.69,0,Non-Veg,2.7,0.86,2,12.04,High,0.6705916666666667,0.7048000000000001,0.5408
137,Weekend,Bike,8.82,6.51,0,Veg,6.7,0.75,0,8.23,Medium,0.54895,0.135,0.20999999999999996
137,Weekday,EV,9.07,4.49,25,Mixed,6.2,0.92,0,7.73,Medium,0.4280083333333334,0.16560000000000002,0.2576
137,Weekend,Walk,2.52,8.01,50,Non-Veg,3.1,0.56,1,9.06,Medium,0.4252,0.6508,0.4568
137,Weekend,Bus,7.54,4.58,75,Veg,8.2,0.89,0,4.61,Low,0.3121833333333333,0.1602,0.2492
137,Weekend,EV,2.95,6.48,25,Non-Veg,7.0,0.95,0,10.74,Medium,0.42447500000000005,0.7210000000000001,0.566
137,Weekend,Bike,11.99,4.62,50,Mixed,5.5,0.66,1,5.79,Low,0.41927500000000006,0.11880000000000002,0.1848
137,Weekday,Bike,7.31,3.87,0,Veg,4.4,0.72,1,5.63,Low,0.433275,0.1296,0.2016
138,Weekday,Bus,12.09,4.28,0,Veg,8.5,0.64,0,7.25,Medium,0.5080583333333334,0.11520000000000001,0.17919999999999997
138,Weekday,Car,17.31,8.29,0,Veg,5.0,0.76,0,13.34,High,0.7203416666666667,0.1368,0.21279999999999996
138,Weekday,EV,15.46,2.92,0,Non-Veg,2.9,0.33,2,8.11,Medium,0.5003166666666667,0.6094,0.39239999999999997
138,Weekend,Bike,7.26,3.29,75,Mixed,3.8,0.21,1,4.02,Low,0.26138333333333336,0.0378,0.0588
138,Weekend,Bus,4.5,2.0,25,Veg,4.9,0.68,2,3.61,Low,0.27958333333333335,0.12240000000000002,0.19039999999999999
138,Weekend,Walk,5.35,5.1,25,Mixed,2.7,0.43,0,7.15,Medium,0.403875,0.0774,0.1204
138,Weekday,Walk,6.72,8.34,50,Mixed,4.7,0.32,2,6.5,Medium,0.4898,0.057600000000000005,0.08959999999999999
139,Weekday,EV,17.26,4.18,50,Mixed,7.8,0.31,0,6.28,Medium,0.46901666666666664,0.0558,0.0868
139,Weekend,Car,5.93,6.39,50,Mixed,4.1,0.3,1,7.33,Medium,0.40842500000000004,0.054000000000000006,0.08399999999999999
139,Weekend,Bus,0.5,3.58,0,Mixed,3.4,0.41,1,6.57,Medium,0.3375166666666667,0.0738,0.11479999999999999
139,Weekday,Bike,7.61,8.57,50,Non-Veg,4.7,0.89,1,9.68,Medium,0.5093583333333334,0.7102,0.5492
139,Weekend,Bike,5.75,3.25,25,Veg,8.2,0.42,1,4.11,Low,0.3410416666666667,0.0756,0.1176
139,Weekday,Car,6.78,4.46,75,Veg,5.1,0.28,2,3.87,Low,0.29828333333333334,0.050400000000000014,0.0784
139,Weekday,Bus,5.2,4.32,75,Veg,6.0,0.37,1,3.35,Low,0.27340000000000003,0.0666,0.1036
140,Weekend,Walk,2.5,8.3,25,Mixed,5.4,0.83,2,8.8,Medium,0.48558333333333337,0.1494,0.2324
140,Weekday,Bike,15.17,5.76,0,Mixed,2.8,1.26,1,9.33,Medium,0.6008249999999999,0.22680000000000003,0.35279999999999995
140,Weekday,Car,7.74,8.96,75,Veg,7.4,0.82,0,6.44,Medium,0.4752833333333334,0.1476,0.22959999999999997
140,Weekend,Car,8.15,8.93,25,Mixed,4.4,0.79,1,11.25,High,0.5793083333333333,0.14220000000000002,0.22119999999999998
140,Weekday,Bike,10.57,7.08,25,Mixed,6.5,0.47,1,8.01,Medium,0.541725,0.0846,0.1316
140,Weekend,Walk,1.99,7.18,50,Non-Veg,7.1,0.88,1,9.09,Medium,0.3881416666666667,0.7084,0.5464
140,Weekend,EV,7.23,6.69,75,Non-Veg,5.7,0.93,2,7.48,Medium,0.38567500000000005,0.7174,0.5604
141,Weekend,EV,4.55,5.67,0,Mixed,5.3,0.43,0,8.85,Medium,0.464775,0.0774,0.1204
141,Weekday,Bike,12.34,4.2,75,Mixed,8.9,0.41,1,4.46,Low,0.35825,0.0738,0.11479999999999999
141,Weekday,Car,12.15,5.98,0,Non-Veg,8.5,0.67,1,13.36,High,0.5711416666666667,0.6706000000000001,0.4876
141,Weekend,EV,9.6,5.54,0,Veg,5.1,0.3,2,6.49,Medium,0.5231333333333333,0.054000000000000006,0.08399999999999999
141,Weekend,Car,8.02,5.12,50,Mixed,3.6,0.32,0,7.67,Medium,0.38798333333333335,0.057600000000000005,0.08959999999999999
141,Weekday,Walk,7.46,2.77,25,Mixed,8.4,0.37,0,5.65,Low,0.34481666666666666,0.0666,0.1036
141,Weekend,Walk,9.84,6.37,0,Mixed,8.5,0.12,1,8.46,Medium,0.5565666666666667,0.0216,0.0336
142,Weekend,EV,9.91,10.43,0,Veg,6.7,0.62,2,10.9,Medium,0.7063083333333333,0.1116,0.1736
142,Weekday,EV,15.83,6.51,25,Mixed,7.9,0.7,0,8.98,Medium,0.5865750000000001,0.126,0.19599999999999998
142,Weekend,Walk,11.22,8.85,0,Veg,5.7,0.71,1,9.71,Medium,0.6647500000000002,0.1278,0.19879999999999998
142,Weekend,Bike,0.87,7.99,0,Mixed,7.6,0.73,1,10.52,Medium,0.5038416666666667,0.13140000000000002,0.2044
142,Weekday,EV,10.04,5.92,0,Mixed,7.0,1.14,0,10.13,Medium,0.5425666666666666,0.2052,0.3192
142,Weekend,Bus,5.43,6.4,100,Non-Veg,6.9,0.69,1,6.37,Medium,0.3025416666666667,0.6742,0.49319999999999997
142,Weekend,Bike,11.09,11.7,50,Veg,3.8,0.57,1,7.09,Medium,0.667625,0.1026,0.1596
143,Weekday,EV,11.95,7.06,0,Veg,5.1,0.55,2,8.13,Medium,0.6082416666666667,0.099,0.154
143,Weekend,Car,13.6,6.75,50,Veg,6.1,1.03,1,8.46,Medium,0.5175,0.1854,0.2884
143,Weekday,Walk,8.72,6.91,0,Mixed,2.7,1.12,2,9.71,Medium,0.5623666666666667,0.20160000000000006,0.3136
143,Weekday,Walk,17.1,11.45,100,Non-Veg,5.7,0.62,1,5.84,Low,0.6335833333333334,0.6616000000000001,0.4736
143,Weekday,Bus,10.97,5.27,25,Mixed,7.7,0.64,2,7.59,Medium,0.48035833333333333,0.11520000000000001,0.17919999999999997
143,Weekday,Walk,13.75,4.18,100,Non-Veg,6.6,0.89,1,6.17,Medium,0.32514166666666666,0.7102,0.5492
143,Weekday,Bike,8.39,9.13,0,Veg,5.7,1.07,0,10.77,Medium,0.6396416666666667,0.19260000000000002,0.2996
144,Weekend,EV,0.5,5.9,50,Veg,6.3,0.87,2,4.68,Low,0.3225833333333334,0.15660000000000002,0.24359999999999998
144,Weekend,Bike,5.39,5.4,100,Mixed,5.8,0.63,2,3.46,Low,0.265375,0.11340000000000001,0.17639999999999997
144,Weekday,Bike,10.54,7.44,0,Non-Veg,3.8,0.72,2,11.67,High,0.60455,0.6796,0.5016
144,Weekday,Walk,14.29,5.01,25,Veg,4.8,0.72,1,5.55,Low,0.512325,0.1296,0.2016
144,Weekday,Bus,7.93,5.67,50,Mixed,5.1,0.74,0,7.34,Medium,0.40702499999999997,0.1332,0.2072
144,Weekday,Bike,14.02,7.51,25,Veg,4.1,0.49,0,7.2,Medium,0.6006166666666667,0.0882,0.1372
144,Weekend,Bus,9.61,5.77,75,Non-Veg,5.6,0.65,2,7.43,Medium,0.38169166666666665,0.667,0.482
145,Weekend,Car,3.92,3.16,0,Non-Veg,6.7,0.75,0,9.82,Medium,0.3648666666666667,0.685,0.51
145,Weekday,Walk,5.27,4.72,75,Non-Veg,4.6,0.38,1,6.52,Medium,0.28894166666666665,0.6184000000000001,0.4064
145,Weekend,Bus,2.6,4.54,0,Veg,7.3,0.64,1,6.29,Medium,0.3989666666666667,0.11520000000000001,0.17919999999999997
145,Weekend,Car,4.74,2.11,0,Mixed,7.1,0.75,1,6.73,Medium,0.3366166666666667,0.135,0.20999999999999996
145,Weekday,Car,14.77,2.0,25,Veg,2.9,0.77,0,7.26,Medium,0.4079583333333333,0.1386,0.21559999999999996
145,Weekday,Car,21.99,7.94,25,Veg,2.7,0.59,3,11.0,High,0.7160083333333335,0.1062,0.16519999999999999
145,Weekend,Bike,7.89,4.0,50,Non-Veg,2.2,0.28,1,7.08,Medium,0.34529166666666666,0.6004,0.37839999999999996
146,Weekend,Bus,2.31,8.24,0,Non-Veg,8.9,0.69,2,12.47,High,0.5310083333333334,0.6742,0.49319999999999997
146,Weekday,Walk,14.27,5.07,0,Non-Veg,7.7,1.0,1,10.46,Medium,0.5642750000000001,0.73,0.58
146,Weekend,Bike,0.5,7.39,50,Non-Veg,5.6,1.25,1,9.63,Medium,0.37721666666666664,0.775,0.6499999999999999
146,Weekday,Bike,15.58,3.19,75,Non-Veg,5.1,0.84,1,6.76,Medium,0.3617166666666667,0.7012,0.5352
146,Weekend,Walk,6.04,7.37,75,Mixed,6.3,0.61,1,5.34,Low,0.3957333333333334,0.10980000000000001,0.1708
146,Weekend,Bus,7.94,7.32,0,Veg,7.0,0.63,1,9.0,Medium,0.56765,0.11340000000000001,0.17639999999999997
146,Weekday,Walk,10.03,2.0,0,Veg,2.2,0.98,1,4.41,Low,0.39870833333333333,0.1764,0.2744
147,Weekday,Bike,13.56,6.32,75,Veg,5.5,0.69,0,4.13,Low,0.4512333333333334,0.1242,0.19319999999999998
147,Weekday,EV,9.01,3.99,75,Mixed,2.9,0.6,3,4.19,Low,0.308925,0.10800000000000001,0.16799999999999998
147,Weekend,EV,10.87,6.14,25,Non-Veg,7.5,0.75,1,10.22,Medium,0.5110083333333334,0.685,0.51
147,Weekday,Bus,11.76,6.32,25,Mixed,3.3,0.72,3,7.99,Medium,0.5287333333333334,0.1296,0.2016
147,Weekday,EV,11.86,4.36,50,Non-Veg,7.8,0.34,1,7.77,Medium,0.4081166666666667,0.6112000000000001,0.3952
147,Weekday,Bus,12.88,4.1,0,Veg,7.7,0.62,0,7.14,Medium,0.5113333333333334,0.1116,0.1736
147,Weekend,Bus,4.92,2.5,25,Non-Veg,7.3,0.9,1,8.11,Medium,0.3031666666666667,0.7120000000000001,0.552
148,Weekend,EV,4.96,2.0,50,Non-Veg,6.1,0.31,1,6.49,Medium,0.23533333333333334,0.6058,0.3868
148,Weekday,Bike,13.61,2.15,25,Mixed,5.6,0.65,1,5.21,Low,0.39895833333333336,0.11700000000000002,0.182
148,Weekday,Walk,8.02,5.57,0,Veg,6.2,0.55,0,7.23,Medium,0.5044833333333334,0.099,0.154
148,Weekend,Bus,2.85,5.13,100,Mixed,7.0,0.69,1,4.16,Low,0.223725,0.1242,0.19319999999999998
148,Weekday,Bus,15.85,6.14,25,Veg,5.8,0.56,1,7.31,Medium,0.5732583333333334,0.10080000000000003,0.1568
148,Weekday,Bus,2.49,5.11,25,Veg,8.9,0.42,0,5.85,Low,0.3684916666666667,0.0756,0.1176
148,Weekend,Car,0.5,7.49,0,Mixed,6.0,0.64,0,10.51,Medium,0.48088333333333333,0.11520000000000001,0.17919999999999997
149,Weekday,Bike,9.18,4.39,100,Non-Veg,4.2,0.53,1,5.74,Low,0.2757166666666666,0.6454000000000001,0.4484
149,Weekday,Bus,10.64,4.46,0,Non-Veg,6.5,0.27,1,9.92,Medium,0.4965333333333334,0.5986,0.3756
149,Weekday,Walk,14.39,2.98,25,Mixed,3.3,0.71,1,5.78,Low,0.4391416666666667,0.1278,0.19879999999999998
149,Weekend,Bus,13.24,6.21,0,Non-Veg,6.9,0.8,2,11.81,High,0.5932,0.6940000000000001,0.524
149,Weekend,Car,0.92,7.79,100,Non-Veg,4.3,0.75,1,6.2,Medium,0.29713333333333336,0.685,0.51
149,Weekend,Bus,3.48,6.58,0,Veg,2.1,0.1,0,7.79,Medium,0.4847666666666667,0.018000000000000002,0.027999999999999997
149,Weekend,Car,4.21,2.0,0,Mixed,8.1,0.49,3,5.41,Low,0.32595833333333335,0.0882,0.1372
150,Weekday,Car,12.99,6.78,0,Mixed,5.6,0.75,0,12.68,High,0.610975,0.135,0.20999999999999996
150,Weekday,Walk,13.91,4.21,0,Mixed,5.3,0.34,1,6.97,Medium,0.5282416666666667,0.06120000000000001,0.09519999999999999
150,Weekday,EV,12.84,3.09,100,Veg,3.1,0.4,1,2.59,Low,0.2738,0.07200000000000001,0.11199999999999999
150,Weekday,Bus,15.1,5.41,0,Mixed,3.3,0.86,1,9.78,Medium,0.5871166666666667,0.1548,0.2408
150,Weekday,Walk,15.74,4.95,75,Non-Veg,5.2,0.75,1,7.02,Medium,0.42825,0.685,0.51
150,Weekday,Bus,16.87,2.0,0,Non-Veg,5.1,0.73,2,8.57,Medium,0.48420833333333335,0.6814,0.5044
150,Weekend,Walk,10.28,7.67,25,Veg,4.3,0.65,0,7.5,Medium,0.5597333333333334,0.11700000000000002,0.182
151,Weekday,EV,16.19,7.25,25,Mixed,6.7,0.98,1,9.38,Medium,0.6182083333333335,0.1764,0.2744
151,Weekend,Bike,10.35,6.5,25,Non-Veg,2.7,1.1,1,10.42,Medium,0.5177083333333333,0.748,0.608
151,Weekday,EV,7.82,10.61,25,Non-Veg,6.8,0.89,2,12.61,High,0.6367833333333335,0.7102,0.5492
151,Weekday,Bike,9.28,7.92,75,Veg,5.4,1.01,3,3.64,Low,0.4564,0.18180000000000002,0.2828
151,Weekend,Car,3.15,4.68,25,Mixed,4.0,0.99,0,8.23,Medium,0.36097500000000005,0.1782,0.2772
151,Weekend,Walk,4.31,5.68,0,Veg,2.4,0.97,0,7.81,Medium,0.4621416666666667,0.1746,0.27159999999999995
151,Weekend,Walk,7.65,7.91,0,Veg,5.2,1.08,2,8.98,Medium,0.5856583333333334,0.19440000000000002,0.3024
152,Weekday,Walk,11.66,7.25,75,Veg,7.2,0.84,1,4.1,Low,0.46158333333333335,0.1512,0.2352
152,Weekday,Bus,13.16,3.37,50,Non-Veg,4.9,0.99,0,9.12,Medium,0.38806666666666667,0.7282000000000001,0.5771999999999999
152,Weekend,Car,7.7,3.26,50,Veg,3.7,0.61,2,4.89,Low,0.3157833333333333,0.10980000000000001,0.1708
152,Weekend,Bike,5.0,6.59,100,Mixed,8.7,0.85,1,4.12,Low,0.30413333333333337,0.153,0.238
152,Weekday,Bus,6.66,4.51,75,Veg,4.0,0.99,2,3.84,Low,0.2986166666666667,0.1782,0.2772
152,Weekday,EV,11.65,6.43,0,Mixed,7.7,0.81,3,9.01,Medium,0.5813916666666668,0.1458,0.22679999999999997
152,Weekend,Car,11.6,5.54,25,Veg,5.1,0.66,1,8.24,Medium,0.4981333333333333,0.11880000000000002,0.1848
153,Weekday,Car,9.52,5.73,25,Veg,3.6,0.43,1,7.64,Medium,0.4791000000000001,0.0774,0.1204
153,Weekend,Bike,10.75,5.94,75,Non-Veg,5.0,0.71,1,7.17,Medium,0.402175,0.6778000000000001,0.49879999999999997
153,Weekend,Bike,17.92,6.59,25,Veg,6.9,0.68,2,6.07,Medium,0.6156333333333334,0.12240000000000002,0.19039999999999999
153,Weekday,Bike,9.12,4.09,0,Non-Veg,4.3,0.79,0,9.81,Medium,0.4639666666666667,0.6922,0.5212
153,Weekday,Bus,13.17,10.07,0,Non-Veg,2.1,0.69,1,15.25,High,0.7338583333333335,0.6742,0.49319999999999997
153,Weekend,Car,7.85,3.69,0,Non-Veg,3.6,0.95,0,11.31,High,0.433425,0.7210000000000001,0.566
