time,temperature_2m,relative_humidity_2m,cloud_cover,wind_speed_10m,pressure_msl,precipitation,hour,day_of_year,rain_event
2023-01-14 03:00:00+00:00,10.7,92,37,14.9,1018.4,0.0,3,14,0
2023-01-14 04:00:00+00:00,11.7,84,10,14.3,1019.4,0.0,4,14,0
2023-01-14 05:00:00+00:00,13.1,75,0,13.5,1019.6,0.0,5,14,0
2023-01-14 06:00:00+00:00,14.6,69,0,14.5,1019.0,0.0,6,14,0
2023-01-14 07:00:00+00:00,15.9,61,0,16.2,1018.0,0.0,7,14,0
2023-01-14 08:00:00+00:00,16.7,53,0,17.1,1016.7,0.0,8,14,0
2023-01-14 09:00:00+00:00,17.0,48,0,16.7,1016.0,0.0,9,14,0
2023-01-14 10:00:00+00:00,16.7,46,0,16.0,1015.6,0.0,10,14,0
2023-01-14 11:00:00+00:00,15.8,49,0,14.2,1015.7,0.0,11,14,0
2023-01-14 12:00:00+00:00,13.3,59,0,10.0,1016.2,0.0,12,14,0
2023-01-14 13:00:00+00:00,11.6,63,0,11.2,1016.7,0.0,13,14,0
2023-01-14 14:00:00+00:00,10.6,63,0,12.7,1017.4,0.0,14,14,0
2023-01-14 15:00:00+00:00,9.6,62,30,13.1,1017.8,0.0,15,14,0
2023-01-14 16:00:00+00:00,8.9,66,76,12.1,1018.1,0.0,16,14,0
2023-01-14 17:00:00+00:00,8.4,70,86,11.3,1018.0,0.0,17,14,0
2023-01-14 18:00:00+00:00,8.0,74,48,11.5,1017.6,0.0,18,14,0
2023-01-14 19:00:00+00:00,7.5,79,8,11.8,1017.4,0.0,19,14,0
2023-01-14 20:00:00+00:00,7.0,84,0,12.1,1017.2,0.0,20,14,0
2023-01-14 21:00:00+00:00,6.6,87,0,13.4,1016.7,0.0,21,14,0
2023-01-14 22:00:00+00:00,6.3,89,0,13.9,1016.5,0.0,22,14,0
2023-01-14 23:00:00+00:00,6.1,90,0,14.2,1016.3,0.0,23,14,0
2023-01-15 00:00:00+00:00,6.0,84,0,14.5,1016.4,0.0,0,15,0
2023-01-15 01:00:00+00:00,5.7,81,0,14.8,1016.7,0.0,1,15,0
2023-01-15 02:00:00+00:00,5.5,80,0,14.3,1017.1,0.0,2,15,0
2023-01-15 03:00:00+00:00,6.8,77,0,15.7,1017.8,0.0,3,15,0
2023-01-15 04:00:00+00:00,8.9,69,0,14.5,1018.5,0.0,4,15,0
2023-01-15 05:00:00+00:00,11.2,59,0,14.5,1018.5,0.0,5,15,0
2023-01-15 06:00:00+00:00,13.1,51,0,15.5,1017.6,0.0,6,15,0
2023-01-15 07:00:00+00:00,14.5,43,0,15.8,1016.5,0.0,7,15,0
2023-01-15 08:00:00+00:00,15.1,40,0,15.6,1015.4,0.0,8,15,0
2023-01-15 09:00:00+00:00,15.3,40,0,15.6,1014.6,0.0,9,15,0
2023-01-15 10:00:00+00:00,15.1,39,0,15.9,1014.0,0.0,10,15,0
2023-01-15 11:00:00+00:00,14.5,41,0,13.8,1014.0,0.0,11,15,0
2023-01-15 12:00:00+00:00,11.6,53,0,6.7,1014.2,0.0,12,15,0
2023-01-15 13:00:00+00:00,9.7,61,4,8.0,1014.5,0.0,13,15,0
2023-01-15 14:00:00+00:00,9.0,64,70,7.5,1015.1,0.0,14,15,0
2023-01-15 15:00:00+00:00,8.3,66,17,8.1,1015.8,0.0,15,15,0
2023-01-15 16:00:00+00:00,7.9,67,0,9.1,1016.2,0.0,16,15,0
2023-01-15 17:00:00+00:00,7.4,65,0,9.4,1016.3,0.0,17,15,0
2023-01-15 18:00:00+00:00,6.9,65,0,8.9,1016.5,0.0,18,15,0
2023-01-15 19:00:00+00:00,6.3,66,0,8.5,1016.2,0.0,19,15,0
2023-01-15 20:00:00+00:00,5.7,68,0,8.1,1016.1,0.0,20,15,0
2023-01-15 21:00:00+00:00,5.1,71,0,7.9,1015.9,0.0,21,15,0
2023-01-15 22:00:00+00:00,4.7,73,0,7.7,1015.6,0.0,22,15,0
2023-01-15 23:00:00+00:00,4.2,75,0,7.2,1015.7,0.0,23,15,0
2023-01-16 00:00:00+00:00,4.2,79,0,8.7,1016.6,0.0,0,16,0
2023-01-16 01:00:00+00:00,3.9,80,18,8.7,1017.0,0.0,1,16,0
2023-01-16 02:00:00+00:00,3.7,80,0,8.4,1017.8,0.0,2,16,0
2023-01-16 03:00:00+00:00,5.7,73,0,10.1,1018.7,0.0,3,16,0
2023-01-16 04:00:00+00:00,8.5,66,0,8.0,1019.7,0.0,4,16,0
2023-01-16 05:00:00+00:00,11.0,59,0,8.7,1020.1,0.0,5,16,0
2023-01-16 06:00:00+00:00,13.1,53,0,9.2,1019.6,0.0,6,16,0
2023-01-16 07:00:00+00:00,14.6,47,0,11.0,1018.6,0.0,7,16,0
2023-01-16 08:00:00+00:00,15.3,44,0,13.0,1017.5,0.0,8,16,0
2023-01-16 09:00:00+00:00,15.5,43,0,13.3,1016.5,0.0,9,16,0
2023-01-16 10:00:00+00:00,15.4,44,0,13.1,1016.0,0.0,10,16,0
2023-01-16 11:00:00+00:00,14.8,47,0,11.8,1015.9,0.0,11,16,0
2023-01-16 12:00:00+00:00,12.2,59,0,6.9,1016.1,0.0,12,16,0
2023-01-16 13:00:00+00:00,10.7,63,0,7.9,1016.8,0.0,13,16,0
2023-01-16 14:00:00+00:00,9.9,64,0,9.1,1017.5,0.0,14,16,0
2023-01-16 15:00:00+00:00,9.2,65,0,10.0,1018.2,0.0,15,16,0
2023-01-16 16:00:00+00:00,8.5,67,0,9.9,1018.2,0.0,16,16,0
2023-01-16 17:00:00+00:00,7.8,67,0,9.9,1018.0,0.0,17,16,0
2023-01-16 18:00:00+00:00,6.8,71,0,8.2,1017.9,0.0,18,16,0
2023-01-16 19:00:00+00:00,6.0,74,0,7.6,1017.6,0.0,19,16,0
2023-01-16 20:00:00+00:00,5.7,75,0,8.0,1017.2,0.0,20,16,0
2023-01-16 21:00:00+00:00,5.1,76,0,8.3,1016.9,0.0,21,16,0
2023-01-16 22:00:00+00:00,4.6,79,0,8.8,1016.9,0.0,22,16,0
2023-01-16 23:00:00+00:00,4.2,80,0,9.4,1016.8,0.0,23,16,0
2023-01-17 00:00:00+00:00,4.0,84,0,9.8,1017.4,0.0,0,17,0
2023-01-17 01:00:00+00:00,3.8,85,0,9.7,1017.9,0.0,1,17,0
2023-01-17 02:00:00+00:00,3.6,86,0,9.7,1018.6,0.0,2,17,0
2023-01-17 03:00:00+00:00,5.6,78,0,12.2,1019.1,0.0,3,17,0
2023-01-17 04:00:00+00:00,8.6,69,0,9.8,1019.7,0.0,4,17,0
2023-01-17 05:00:00+00:00,11.3,61,0,9.7,1020.0,0.0,5,17,0
2023-01-17 06:00:00+00:00,13.6,52,0,11.3,1019.5,0.0,6,17,0
2023-01-17 07:00:00+00:00,15.1,45,0,12.7,1018.5,0.0,7,17,0
2023-01-17 08:00:00+00:00,16.0,40,0,13.6,1017.3,0.0,8,17,0
2023-01-17 09:00:00+00:00,16.4,37,0,14.4,1016.5,0.0,9,17,0
2023-01-17 10:00:00+00:00,16.2,36,0,13.8,1016.0,0.0,10,17,0
2023-01-17 11:00:00+00:00,15.5,39,0,12.2,1016.3,0.0,11,17,0
2023-01-17 12:00:00+00:00,12.6,51,0,7.1,1016.5,0.0,12,17,0
2023-01-17 13:00:00+00:00,11.0,56,0,7.6,1016.9,0.0,13,17,0
2023-01-17 14:00:00+00:00,9.5,60,0,8.7,1017.5,0.0,14,17,0
2023-01-17 15:00:00+00:00,8.3,65,0,9.2,1018.3,0.0,15,17,0
2023-01-17 16:00:00+00:00,7.2,69,0,10.3,1018.9,0.0,16,17,0
2023-01-17 17:00:00+00:00,6.4,70,0,10.0,1019.2,0.0,17,17,0
2023-01-17 18:00:00+00:00,5.7,73,0,9.6,1019.4,0.0,18,17,0
2023-01-17 19:00:00+00:00,5.0,76,0,9.8,1019.1,0.0,19,17,0
2023-01-17 20:00:00+00:00,4.6,77,0,10.2,1018.9,0.0,20,17,0
2023-01-17 21:00:00+00:00,4.3,79,0,10.2,1018.6,0.0,21,17,0
2023-01-17 22:00:00+00:00,3.8,81,59,10.2,1018.3,0.0,22,17,0
2023-01-17 23:00:00+00:00,3.6,81,13,9.5,1018.0,0.0,23,17,0
2023-01-18 00:00:00+00:00,3.6,85,27,7.9,1019.1,0.0,0,18,0
2023-01-18 01:00:00+00:00,3.2,86,3,7.8,1019.5,0.0,1,18,0
2023-01-18 02:00:00+00:00,3.6,83,1,5.5,1020.6,0.0,2,18,0
2023-01-18 03:00:00+00:00,6.1,74,0,9.4,1021.6,0.0,3,18,0
2023-01-18 04:00:00+00:00,9.5,66,1,8.0,1022.5,0.0,4,18,0
2023-01-18 05:00:00+00:00,12.3,56,2,6.5,1023.0,0.0,5,18,0
2023-01-18 06:00:00+00:00,14.3,48,0,6.1,1022.0,0.0,6,18,0
2023-01-18 07:00:00+00:00,15.6,42,0,7.9,1021.0,0.0,7,18,0
2023-01-18 08:00:00+00:00,16.3,40,0,9.7,1020.0,0.0,8,18,0
2023-01-18 09:00:00+00:00,16.6,40,0,9.9,1018.9,0.0,9,18,0
2023-01-18 10:00:00+00:00,16.5,40,0,9.8,1018.2,0.0,10,18,0
2023-01-18 11:00:00+00:00,15.9,43,0,9.0,1018.1,0.0,11,18,0
2023-01-18 12:00:00+00:00,13.1,54,0,6.7,1017.7,0.0,12,18,0
2023-01-18 13:00:00+00:00,11.6,57,1,7.4,1018.1,0.0,13,18,0
2023-01-18 14:00:00+00:00,10.2,63,0,7.8,1018.6,0.0,14,18,0
2023-01-18 15:00:00+00:00,8.7,71,0,9.6,1019.0,0.0,15,18,0
2023-01-18 16:00:00+00:00,8.0,73,0,8.5,1019.7,0.0,16,18,0
2023-01-18 17:00:00+00:00,6.9,77,8,10.6,1019.8,0.0,17,18,0
2023-01-18 18:00:00+00:00,7.8,70,1,7.9,1019.6,0.0,18,18,0
2023-01-18 19:00:00+00:00,6.7,75,67,7.4,1019.8,0.0,19,18,0
2023-01-18 20:00:00+00:00,7.0,73,78,7.7,1019.9,0.0,20,18,0
2023-01-18 21:00:00+00:00,7.0,72,31,7.1,1019.6,0.0,21,18,0
2023-01-18 22:00:00+00:00,6.4,75,92,7.6,1019.3,0.0,22,18,0
2023-01-18 23:00:00+00:00,7.8,69,85,9.2,1019.3,0.0,23,18,0
2023-01-19 00:00:00+00:00,8.3,71,100,5.6,1019.5,0.0,0,19,0
2023-01-19 01:00:00+00:00,8.2,73,100,6.8,1019.9,0.0,1,19,0
2023-01-19 02:00:00+00:00,8.2,75,86,6.9,1020.8,0.3,2,19,1
2023-01-19 03:00:00+00:00,9.1,78,7,8.3,1021.2,0.0,3,19,0
2023-01-19 04:00:00+00:00,11.7,70,12,7.3,1022.0,0.0,4,19,0
2023-01-19 05:00:00+00:00,14.0,61,14,5.1,1022.1,0.0,5,19,0
2023-01-19 06:00:00+00:00,15.9,52,40,4.7,1021.6,0.0,6,19,0
2023-01-19 07:00:00+00:00,16.9,48,2,3.4,1020.6,0.0,7,19,0
2023-01-19 08:00:00+00:00,17.9,44,1,3.2,1019.3,0.0,8,19,0
2023-01-19 09:00:00+00:00,18.4,42,0,4.3,1018.2,0.0,9,19,0
2023-01-19 10:00:00+00:00,18.3,43,75,6.0,1017.8,0.0,10,19,0
2023-01-19 11:00:00+00:00,17.6,44,69,6.3,1017.8,0.0,11,19,0
2023-01-19 12:00:00+00:00,15.1,61,51,8.1,1017.5,0.0,12,19,0
2023-01-19 13:00:00+00:00,14.2,63,100,7.1,1018.0,0.0,13,19,0
2023-01-19 14:00:00+00:00,12.8,71,100,10.1,1018.2,0.0,14,19,0
2023-01-19 15:00:00+00:00,13.2,68,82,7.7,1018.6,0.0,15,19,0
2023-01-19 16:00:00+00:00,12.7,68,100,7.5,1018.9,0.0,16,19,0
2023-01-19 17:00:00+00:00,12.9,67,100,10.3,1019.2,0.0,17,19,0
2023-01-19 18:00:00+00:00,13.1,67,100,15.5,1018.9,0.0,18,19,0
2023-01-19 19:00:00+00:00,12.1,70,100,14.9,1018.4,0.0,19,19,0
2023-01-19 20:00:00+00:00,12.0,75,100,14.8,1017.9,0.0,20,19,0
2023-01-19 21:00:00+00:00,12.0,76,100,12.2,1017.3,0.0,21,19,0
2023-01-19 22:00:00+00:00,11.6,80,98,10.9,1016.9,0.0,22,19,0
2023-01-19 23:00:00+00:00,10.6,86,100,7.6,1016.7,0.0,23,19,0
2023-01-20 00:00:00+00:00,10.9,87,85,10.0,1017.5,0.0,0,20,0
2023-01-20 01:00:00+00:00,9.9,91,97,8.0,1017.7,0.0,1,20,0
2023-01-20 02:00:00+00:00,9.7,91,0,6.5,1018.4,0.0,2,20,0
2023-01-20 03:00:00+00:00,11.1,85,0,8.3,1019.1,0.0,3,20,0
2023-01-20 04:00:00+00:00,13.3,75,0,7.8,1019.9,0.0,4,20,0
2023-01-20 05:00:00+00:00,15.4,67,18,5.4,1019.9,0.0,5,20,0
2023-01-20 06:00:00+00:00,17.3,61,12,6.1,1019.1,0.0,6,20,0
2023-01-20 07:00:00+00:00,18.5,57,36,9.5,1018.1,0.0,7,20,0
2023-01-20 08:00:00+00:00,19.2,50,49,12.6,1017.0,0.0,8,20,0
2023-01-20 09:00:00+00:00,19.5,46,21,13.3,1016.3,0.0,9,20,0
2023-01-20 10:00:00+00:00,19.7,45,13,12.7,1015.9,0.0,10,20,0
2023-01-20 11:00:00+00:00,19.0,45,20,12.4,1015.8,0.0,11,20,0
2023-01-20 12:00:00+00:00,17.7,52,30,11.9,1015.8,0.0,12,20,0
2023-01-20 13:00:00+00:00,15.9,58,9,14.8,1016.6,0.0,13,20,0
2023-01-20 14:00:00+00:00,14.3,64,3,12.8,1017.2,0.0,14,20,0
2023-01-20 15:00:00+00:00,13.3,70,4,11.3,1017.5,0.0,15,20,0
2023-01-20 16:00:00+00:00,12.3,77,4,10.6,1017.9,0.0,16,20,0
2023-01-20 17:00:00+00:00,11.5,84,0,9.2,1018.2,0.0,17,20,0
2023-01-20 18:00:00+00:00,10.7,90,0,7.8,1018.1,0.0,18,20,0
2023-01-20 19:00:00+00:00,10.3,92,0,7.5,1017.9,0.0,19,20,0
2023-01-20 20:00:00+00:00,10.1,91,0,7.9,1017.6,0.0,20,20,0
2023-01-20 21:00:00+00:00,9.4,91,0,7.0,1017.5,0.0,21,20,0
2023-01-20 22:00:00+00:00,8.8,91,0,6.5,1017.1,0.0,22,20,0
2023-01-20 23:00:00+00:00,8.5,91,0,6.4,1017.1,0.0,23,20,0
2023-01-21 00:00:00+00:00,8.4,95,0,6.0,1017.4,0.0,0,21,0
2023-01-21 01:00:00+00:00,7.5,96,0,6.8,1018.0,0.0,1,21,0
2023-01-21 02:00:00+00:00,7.0,97,0,8.2,1018.5,0.0,2,21,0
2023-01-21 03:00:00+00:00,9.7,90,0,5.5,1018.9,0.0,3,21,0
2023-01-21 04:00:00+00:00,12.3,82,0,3.1,1019.6,0.0,4,21,0
2023-01-21 05:00:00+00:00,15.1,73,0,2.5,1019.9,0.0,5,21,0
2023-01-21 06:00:00+00:00,17.5,64,0,2.2,1019.0,0.0,6,21,0
2023-01-21 07:00:00+00:00,19.1,58,0,0.8,1017.8,0.0,7,21,0
2023-01-21 08:00:00+00:00,20.0,53,0,1.5,1016.7,0.0,8,21,0
2023-01-21 09:00:00+00:00,20.5,50,0,1.3,1015.9,0.0,9,21,0
2023-01-21 10:00:00+00:00,20.5,49,0,2.2,1015.3,0.0,10,21,0
2023-01-21 11:00:00+00:00,20.1,50,0,3.9,1015.0,0.0,11,21,0
2023-01-21 12:00:00+00:00,17.4,69,0,6.7,1014.7,0.0,12,21,0
2023-01-21 13:00:00+00:00,14.5,82,0,8.7,1015.2,0.0,13,21,0
2023-01-21 14:00:00+00:00,13.6,86,0,7.1,1015.7,0.0,14,21,0
2023-01-21 15:00:00+00:00,12.6,87,0,8.7,1016.2,0.0,15,21,0
2023-01-21 16:00:00+00:00,12.6,86,0,7.5,1016.5,0.0,16,21,0
2023-01-21 17:00:00+00:00,11.9,87,0,7.6,1016.6,0.0,17,21,0
2023-01-21 18:00:00+00:00,11.0,90,0,7.7,1016.5,0.0,18,21,0
2023-01-21 19:00:00+00:00,10.4,91,0,7.2,1016.2,0.0,19,21,0
2023-01-21 20:00:00+00:00,10.3,91,0,7.9,1015.9,0.0,20,21,0
2023-01-21 21:00:00+00:00,10.3,89,0,10.4,1015.4,0.0,21,21,0
2023-01-21 22:00:00+00:00,10.3,85,0,10.6,1014.9,0.0,22,21,0
2023-01-21 23:00:00+00:00,9.0,89,0,8.9,1014.7,0.0,23,21,0
2023-01-22 00:00:00+00:00,8.8,91,0,7.6,1015.4,0.0,0,22,0
2023-01-22 01:00:00+00:00,8.5,93,13,7.9,1015.8,0.0,1,22,0
2023-01-22 02:00:00+00:00,8.1,95,46,7.3,1016.4,0.0,2,22,0
2023-01-22 03:00:00+00:00,11.0,88,97,5.9,1017.1,0.0,3,22,0
2023-01-22 04:00:00+00:00,13.7,80,59,5.6,1017.7,0.0,4,22,0
2023-01-22 05:00:00+00:00,16.6,71,0,6.8,1018.1,0.0,5,22,0
2023-01-22 06:00:00+00:00,19.2,60,0,8.7,1017.5,0.0,6,22,0
2023-01-22 07:00:00+00:00,20.8,47,9,9.4,1016.5,0.0,7,22,0
2023-01-22 08:00:00+00:00,21.5,39,21,8.1,1015.6,0.0,8,22,0
2023-01-22 09:00:00+00:00,21.7,37,15,10.2,1015.1,0.0,9,22,0
2023-01-22 10:00:00+00:00,21.5,36,17,10.2,1014.9,0.0,10,22,0
2023-01-22 11:00:00+00:00,20.8,39,22,9.3,1015.0,0.0,11,22,0
2023-01-22 12:00:00+00:00,17.4,58,17,8.0,1015.1,0.0,12,22,0
2023-01-22 13:00:00+00:00,15.4,63,14,9.2,1015.7,0.0,13,22,0
2023-01-22 14:00:00+00:00,14.1,70,4,9.8,1016.2,0.0,14,22,0
2023-01-22 15:00:00+00:00,13.5,72,4,9.1,1016.4,0.0,15,22,0
2023-01-22 16:00:00+00:00,12.5,74,17,9.5,1016.9,0.0,16,22,0
2023-01-22 17:00:00+00:00,11.8,78,91,9.6,1017.1,0.0,17,22,0
2023-01-22 18:00:00+00:00,12.4,75,47,5.9,1016.9,0.0,18,22,0
2023-01-22 19:00:00+00:00,12.5,71,1,7.1,1016.6,0.0,19,22,0
2023-01-22 20:00:00+00:00,12.0,69,1,7.5,1016.6,0.0,20,22,0
2023-01-22 21:00:00+00:00,12.0,67,6,8.3,1016.3,0.0,21,22,0
2023-01-22 22:00:00+00:00,10.5,72,6,7.8,1016.1,0.0,22,22,0
2023-01-22 23:00:00+00:00,9.8,75,16,7.6,1015.6,0.0,23,22,0
2023-01-23 00:00:00+00:00,8.4,89,18,10.0,1016.4,0.0,0,23,0
2023-01-23 01:00:00+00:00,8.8,88,7,8.4,1016.6,0.0,1,23,0
2023-01-23 02:00:00+00:00,8.6,89,5,8.2,1017.1,0.0,2,23,0
2023-01-23 03:00:00+00:00,11.3,78,3,7.4,1017.8,0.0,3,23,0
2023-01-23 04:00:00+00:00,14.2,69,1,4.8,1018.6,0.0,4,23,0
2023-01-23 05:00:00+00:00,17.1,60,0,5.2,1018.7,0.0,5,23,0
2023-01-23 06:00:00+00:00,19.7,50,0,6.2,1017.6,0.0,6,23,0
2023-01-23 07:00:00+00:00,21.4,42,0,6.9,1016.3,0.0,7,23,0
2023-01-23 08:00:00+00:00,22.4,37,0,7.0,1015.0,0.0,8,23,0
2023-01-23 09:00:00+00:00,22.8,35,48,6.5,1014.3,0.0,9,23,0
2023-01-23 10:00:00+00:00,22.7,36,97,7.0,1013.5,0.0,10,23,0
2023-01-23 11:00:00+00:00,21.7,42,100,6.0,1013.3,0.0,11,23,0
2023-01-23 12:00:00+00:00,21.4,46,28,3.3,1013.0,0.0,12,23,0
2023-01-23 13:00:00+00:00,20.4,50,51,3.8,1013.2,0.0,13,23,0
2023-01-23 14:00:00+00:00,16.8,66,35,5.6,1013.5,0.0,14,23,0
2023-01-23 15:00:00+00:00,15.7,72,16,5.4,1013.7,0.0,15,23,0
2023-01-23 16:00:00+00:00,14.3,76,17,6.5,1014.2,0.0,16,23,0
2023-01-23 17:00:00+00:00,13.6,78,58,6.2,1014.3,0.0,17,23,0
2023-01-23 18:00:00+00:00,14.0,75,41,3.8,1014.3,0.0,18,23,0
2023-01-23 19:00:00+00:00,13.9,75,52,5.0,1014.2,0.0,19,23,0
2023-01-23 20:00:00+00:00,13.8,93,97,5.8,1014.4,9.8,20,23,1
2023-01-23 21:00:00+00:00,15.2,83,100,5.0,1014.0,0.2,21,23,1
2023-01-23 22:00:00+00:00,14.0,91,35,3.5,1013.6,0.0,22,23,0
2023-01-23 23:00:00+00:00,13.2,93,17,6.1,1013.3,0.0,23,23,0
2023-01-24 00:00:00+00:00,13.1,95,48,6.9,1013.6,0.0,0,24,0
2023-01-24 01:00:00+00:00,13.2,95,53,7.2,1014.2,0.2,1,24,1
2023-01-24 02:00:00+00:00,13.4,92,97,10.6,1014.5,0.0,2,24,0
2023-01-24 03:00:00+00:00,14.7,90,28,12.5,1015.3,0.0,3,24,0
2023-01-24 04:00:00+00:00,17.0,87,25,12.5,1016.2,0.0,4,24,0
2023-01-24 05:00:00+00:00,19.2,78,50,18.8,1016.9,0.0,5,24,0
2023-01-24 06:00:00+00:00,20.7,68,99,22.8,1016.1,0.0,6,24,0
2023-01-24 07:00:00+00:00,19.9,71,90,23.2,1015.1,0.1,7,24,1
2023-01-24 08:00:00+00:00,20.8,68,55,20.1,1014.0,0.0,8,24,0
2023-01-24 09:00:00+00:00,21.2,65,94,17.9,1013.0,0.0,9,24,0
2023-01-24 10:00:00+00:00,20.9,67,74,18.0,1012.4,0.2,10,24,1
2023-01-24 11:00:00+00:00,20.4,71,91,14.5,1012.4,0.3,11,24,1
2023-01-24 12:00:00+00:00,18.7,75,53,10.8,1012.8,0.0,12,24,0
2023-01-24 13:00:00+00:00,18.5,76,100,11.6,1013.3,0.1,13,24,1
2023-01-24 14:00:00+00:00,17.9,81,100,11.6,1013.9,0.1,14,24,1
2023-01-24 15:00:00+00:00,17.5,82,100,8.4,1014.6,0.3,15,24,1
2023-01-24 16:00:00+00:00,17.0,86,100,8.7,1014.9,0.0,16,24,0
2023-01-24 17:00:00+00:00,15.9,90,100,12.5,1015.0,0.0,17,24,0
2023-01-24 18:00:00+00:00,15.7,91,15,13.0,1014.7,0.0,18,24,0
2023-01-24 19:00:00+00:00,15.2,93,53,11.5,1014.6,0.0,19,24,0
2023-01-24 20:00:00+00:00,15.3,93,40,8.8,1014.5,0.1,20,24,1
2023-01-24 21:00:00+00:00,13.9,96,57,7.3,1014.3,0.1,21,24,1
2023-01-24 22:00:00+00:00,14.1,96,33,5.4,1014.2,0.2,22,24,1
2023-01-24 23:00:00+00:00,13.4,97,36,5.8,1014.2,0.1,23,24,1
2023-01-25 00:00:00+00:00,13.2,95,100,2.2,1014.8,0.1,0,25,1
2023-01-25 01:00:00+00:00,12.1,98,15,4.5,1015.3,0.0,1,25,0
2023-01-25 02:00:00+00:00,11.9,100,100,5.0,1016.0,0.0,2,25,0
2023-01-25 03:00:00+00:00,13.6,98,23,4.0,1017.0,0.0,3,25,0
2023-01-25 04:00:00+00:00,16.1,87,34,1.8,1017.6,0.1,4,25,1
2023-01-25 05:00:00+00:00,17.8,81,73,2.5,1017.9,0.0,5,25,0
2023-01-25 06:00:00+00:00,18.7,77,85,1.1,1017.5,0.0,6,25,0
2023-01-25 07:00:00+00:00,19.8,71,43,3.3,1016.5,0.1,7,25,1
2023-01-25 08:00:00+00:00,20.6,67,46,4.0,1015.4,0.1,8,25,1
2023-01-25 09:00:00+00:00,21.0,64,17,5.6,1014.6,0.1,9,25,1
2023-01-25 10:00:00+00:00,21.1,63,20,7.1,1014.2,0.0,10,25,0
2023-01-25 11:00:00+00:00,20.5,64,23,9.8,1014.2,0.0,11,25,0
2023-01-25 12:00:00+00:00,18.4,73,10,7.5,1015.3,0.0,12,25,0
2023-01-25 13:00:00+00:00,17.7,78,27,8.2,1015.7,0.0,13,25,0
2023-01-25 14:00:00+00:00,17.0,81,20,8.2,1016.4,0.0,14,25,0
2023-01-25 15:00:00+00:00,15.9,86,42,6.3,1017.0,0.0,15,25,0
2023-01-25 16:00:00+00:00,15.9,84,100,7.1,1017.5,0.0,16,25,0
2023-01-25 17:00:00+00:00,16.2,80,100,9.0,1017.8,0.0,17,25,0
2023-01-25 18:00:00+00:00,15.8,81,100,9.7,1018.0,0.0,18,25,0
2023-01-25 19:00:00+00:00,15.5,86,87,10.1,1018.0,0.0,19,25,0
2023-01-25 20:00:00+00:00,15.1,87,52,10.4,1017.8,0.0,20,25,0
2023-01-25 21:00:00+00:00,14.0,87,14,10.4,1017.5,0.0,21,25,0
2023-01-25 22:00:00+00:00,12.7,90,5,10.7,1017.3,0.0,22,25,0
2023-01-25 23:00:00+00:00,11.7,92,14,10.0,1017.2,0.0,23,25,0
2023-01-26 00:00:00+00:00,12.1,83,9,9.8,1017.6,0.0,0,26,0
2023-01-26 01:00:00+00:00,12.0,84,26,10.0,1018.3,0.0,1,26,0
2023-01-26 02:00:00+00:00,11.6,91,100,11.3,1018.9,0.0,2,26,0
2023-01-26 03:00:00+00:00,12.8,95,100,12.5,1019.8,0.0,3,26,0
2023-01-26 04:00:00+00:00,13.6,92,100,14.8,1020.7,0.0,4,26,0
2023-01-26 05:00:00+00:00,15.6,79,13,13.5,1020.9,0.0,5,26,0
2023-01-26 06:00:00+00:00,17.0,70,3,14.3,1020.1,0.0,6,26,0
2023-01-26 07:00:00+00:00,18.2,61,2,15.0,1019.0,0.0,7,26,0
2023-01-26 08:00:00+00:00,18.8,57,0,14.8,1018.0,0.0,8,26,0
2023-01-26 09:00:00+00:00,19.0,55,0,15.6,1017.3,0.0,9,26,0
2023-01-26 10:00:00+00:00,18.8,52,0,16.4,1017.2,0.0,10,26,0
2023-01-26 11:00:00+00:00,18.1,52,0,16.4,1017.2,0.0,11,26,0
2023-01-26 12:00:00+00:00,15.9,68,0,13.2,1017.9,0.0,12,26,0
2023-01-26 13:00:00+00:00,14.1,75,0,12.0,1018.0,0.0,13,26,0
2023-01-26 14:00:00+00:00,13.2,77,0,12.5,1018.7,0.0,14,26,0
2023-01-26 15:00:00+00:00,12.4,79,0,12.6,1019.3,0.0,15,26,0
2023-01-26 16:00:00+00:00,11.6,79,0,13.0,1019.5,0.0,16,26,0
2023-01-26 17:00:00+00:00,10.8,77,0,13.4,1019.5,0.0,17,26,0
2023-01-26 18:00:00+00:00,9.9,76,0,12.4,1019.5,0.0,18,26,0
2023-01-26 19:00:00+00:00,9.3,76,0,13.5,1018.9,0.0,19,26,0
2023-01-26 20:00:00+00:00,8.8,76,0,14.5,1018.6,0.0,20,26,0
2023-01-26 21:00:00+00:00,8.3,79,0,14.0,1018.4,0.0,21,26,0
2023-01-26 22:00:00+00:00,7.9,83,0,14.0,1018.1,0.0,22,26,0
2023-01-26 23:00:00+00:00,7.6,86,0,14.4,1017.9,0.0,23,26,0
2023-01-27 00:00:00+00:00,7.8,91,0,14.0,1018.8,0.0,0,27,0
2023-01-27 01:00:00+00:00,7.6,92,0,12.9,1019.3,0.0,1,27,0
2023-01-27 02:00:00+00:00,7.5,91,0,13.7,1020.3,0.0,2,27,0
2023-01-27 03:00:00+00:00,9.1,81,0,15.9,1021.4,0.0,3,27,0
2023-01-27 04:00:00+00:00,11.5,68,0,15.2,1022.0,0.0,4,27,0
2023-01-27 05:00:00+00:00,13.8,57,0,15.6,1021.9,0.0,5,27,0
2023-01-27 06:00:00+00:00,15.8,52,0,16.5,1020.8,0.0,6,27,0
